ID,English,French,MSA,POS,Category,CODA,Region,ASimLevel,FSimLevel,DFreqLevel,DComLevel,EasinessScore
30,blanket,couverture,بَطّانِيَّة,NOUN,Easy,بطانية,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Morocco+Algeria, Qatar+Saudi+Oman+Yemen",S,D,M,H,1250
30,blanket,couverture,بَطّانِيَّة,NOUN,Easy,حرام,Syria+Lebanon+Jordan+Palestine,D,D,H,L,200
30,blanket,couverture,بَطّانِيَّة,NOUN,Hard,شاذر,Qatar+Saudi+Oman+Yemen,D,D,L,L,0
30,blanket,couverture,بَطّانِيَّة,NOUN,Easy,غطا,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Morocco+Algeria, Qatar+Saudi+Oman+Yemen",D,D,M,H,250
30,blanket,couverture,بَطّانِيَّة,NOUN,Easy,غطاء,Tunisia+Libya,D,D,H,L,200
30,blanket,couverture,بَطّانِيَّة,NOUN,Easy,فراش,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
30,blanket,couverture,بَطّانِيَّة,NOUN,Medium,فرشية,Tunisia+Libya,D,D,L,L,100
30,blanket,couverture,بَطّانِيَّة,NOUN,Hard,كمبل,Qatar+Saudi+Oman+Yemen,D,D,M,L,50
30,blanket,couverture,بَطّانِيَّة,NOUN,Hard,كوفرتة,Morocco+Algeria,D,D,L,L,0
30,blanket,couverture,بَطّانِيَّة,NOUN,Medium,كيشة,Morocco+Algeria,D,D,L,L,100
30,blanket,couverture,بَطّانِيَّة,NOUN,Easy,لحاف,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen, Egypt+Sudan",D,D,M,H,250
30,blanket,couverture,بَطّانِيَّة,NOUN,Medium,ملاية,Morocco+Algeria,D,D,M,L,150
31,beach,plage,شاطِئ,NOUN,Easy,بحر,"Morocco+Algeria, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Egypt+Sudan",D,D,H,H,300
31,beach,plage,شاطِئ,NOUN,Easy,بلاج,"Egypt+Sudan, Morocco+Algeria",D,S,M,M,250
31,beach,plage,شاطِئ,NOUN,Hard,ساحل,Qatar+Saudi+Oman+Yemen,D,D,M,L,50
31,beach,plage,شاطِئ,NOUN,Easy,شاطئ,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
31,beach,plage,شاطِئ,NOUN,Easy,شاطي,Iraq,S,D,M,L,1150
31,beach,plage,شاطِئ,NOUN,Easy,شط,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Tunisia+Libya",S,D,M,M,1200
31,beach,plage,شاطِئ,NOUN,Medium,كورنيش,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
31,beach,plage,شاطِئ,NOUN,Hard,لابلاج,Morocco+Algeria,D,D,L,L,0
32,driver,chauffeur,سائِق,NOUN,Hard,دريول,Qatar+Saudi+Oman+Yemen,D,D,M,L,50
32,driver,chauffeur,سائِق,NOUN,Easy,سائق,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",S,D,H,M,1250
32,driver,chauffeur,سائِق,NOUN,Easy,سايق,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",S,D,M,M,1200
32,driver,chauffeur,سائِق,NOUN,Easy,سواق,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,M,H,1250
32,driver,chauffeur,سائِق,NOUN,Easy,شفور,"Morocco+Algeria, Tunisia+Libya",D,S,L,M,200
32,driver,chauffeur,سائِق,NOUN,Easy,شوفور,"Morocco+Algeria, Syria+Lebanon+Jordan+Palestine",D,S,L,M,200
32,driver,chauffeur,سائِق,NOUN,Easy,شوفير,Syria+Lebanon+Jordan+Palestine,D,S,M,L,200
32,driver,chauffeur,سائِق,NOUN,Easy,شيفور,Morocco+Algeria,D,S,M,L,200
33,juice,jus,عَصِير,NOUN,Easy,جو,"Morocco+Algeria, Tunisia+Libya",D,S,H,M,350
33,juice,jus,عَصِير,NOUN,Medium,زوم,Syria+Lebanon+Jordan+Palestine,D,D,M,L,100
33,juice,jus,عَصِير,NOUN,Easy,شراب,Syria+Lebanon+Jordan+Palestine,D,D,H,L,200
33,juice,jus,عَصِير,NOUN,Medium,شربت,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
33,juice,jus,عَصِير,NOUN,Easy,عصير,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
34,market,marché,سُوق,NOUN,Hard,اورزدي,Iraq,D,D,L,L,0
34,market,marché,سُوق,NOUN,Medium,سوبر ماركت,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
34,market,marché,سُوق,NOUN,Easy,سوق,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
34,market,marché,سُوق,NOUN,Hard,عرصة,Qatar+Saudi+Oman+Yemen,D,D,M,L,50
34,market,marché,سُوق,NOUN,Medium,مارشي,Morocco+Algeria,D,D,M,L,100
34,market,marché,سُوق,NOUN,Medium,مرشي,Tunisia+Libya,D,D,M,L,100
34,market,marché,سُوق,NOUN,Easy,مول,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
34,market,marché,سُوق,NOUN,Medium,هبطة,Qatar+Saudi+Oman+Yemen,D,D,L,L,100
35,tennis,tennis,تِنِس,NOUN,Easy,تنس,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",S,S,H,H,1400
35,tennis,tennis,تِنِس,NOUN,Easy,تنيس,"Tunisia+Libya, Morocco+Algeria",S,S,M,M,1300
36,meeting,réunion,ٱِجْتِماع,NOUN,Easy,اجتماع,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",D,D,H,H,300
36,meeting,réunion,ٱِجْتِماع,NOUN,Easy,تجمع,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
36,meeting,réunion,ٱِجْتِماع,NOUN,Hard,جتماع,Morocco+Algeria,D,D,M,L,50
36,meeting,réunion,ٱِجْتِماع,NOUN,Easy,جلسة,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen, Egypt+Sudan, Tunisia+Libya",D,D,M,H,250
36,meeting,réunion,ٱِجْتِماع,NOUN,Easy,جمعة,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",D,D,M,M,200
36,meeting,réunion,ٱِجْتِماع,NOUN,Medium,ريونيو,Morocco+Algeria,D,D,L,L,100
36,meeting,réunion,ٱِجْتِماع,NOUN,Medium,ريينيو,Morocco+Algeria,D,D,L,L,100
36,meeting,réunion,ٱِجْتِماع,NOUN,Easy,قعدة,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan",D,D,M,M,200
36,meeting,réunion,ٱِجْتِماع,NOUN,Easy,لقاء,"Syria+Lebanon+Jordan+Palestine, Tunisia+Libya",D,D,H,M,250
36,meeting,réunion,ٱِجْتِماع,NOUN,Easy,لمة,"Qatar+Saudi+Oman+Yemen, Tunisia+Libya",D,D,M,M,200
36,meeting,réunion,ٱِجْتِماع,NOUN,Easy,مقابلة,"Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Egypt+Sudan",D,D,M,M,200
36,meeting,réunion,ٱِجْتِماع,NOUN,Medium,ملاقاة,Qatar+Saudi+Oman+Yemen,D,D,L,L,100
36,meeting,réunion,ٱِجْتِماع,NOUN,Medium,ملتقى,Tunisia+Libya,D,D,M,L,150
36,meeting,réunion,ٱِجْتِماع,NOUN,Medium,ندوة,Tunisia+Libya,D,D,M,L,150
37,cheese,fromage,جُبْن,NOUN,Easy,جبن,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen, Morocco+Algeria, Tunisia+Libya",S,D,M,H,1250
37,cheese,fromage,جُبْن,NOUN,Easy,جبنة,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,M,H,1250
37,cheese,fromage,جُبْن,NOUN,Easy,فرماج,"Morocco+Algeria, Tunisia+Libya",D,S,M,M,250
38,green,vert,أَخْضَر,ADJ,Easy,اخضر,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",S,D,H,H,1300
38,green,vert,أَخْضَر,ADJ,Easy,خضر,"Morocco+Algeria, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
38,green,vert,أَخْضَر,ADJ,Hard,زيتوني,Syria+Lebanon+Jordan+Palestine,D,D,M,L,50
38,green,vert,أَخْضَر,ADJ,Easy,فير,Morocco+Algeria,D,S,M,L,250
38,green,vert,أَخْضَر,ADJ,Medium,مخضر,Egypt+Sudan,D,D,M,L,100
39,french,français,فَرَنْسِيّ,ADJ,Easy,سوري,Tunisia+Libya,D,D,H,L,200
39,french,français,فَرَنْسِيّ,ADJ,Easy,فرنساوي,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Tunisia+Libya, Morocco+Algeria, Qatar+Saudi+Oman+Yemen",S,D,M,H,1250
39,french,français,فَرَنْسِيّ,ADJ,Easy,فرنساوى,Egypt+Sudan,S,D,L,L,1100
39,french,français,فَرَنْسِيّ,ADJ,Easy,فرنسي,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen, Morocco+Algeria, Egypt+Sudan",S,D,H,H,1300
39,french,français,فَرَنْسِيّ,ADJ,Easy,فرونسي,Morocco+Algeria,S,D,M,L,1150
40,ham,jambon,لَحْم ال+ خِنْزِير,NOUN,Easy,جمبون,"Morocco+Algeria, Tunisia+Libya",D,S,L,M,200
40,ham,jambon,لَحْم ال+ خِنْزِير,NOUN,Medium,حلوف,"Morocco+Algeria, Tunisia+Libya",D,D,M,M,150
40,ham,jambon,لَحْم ال+ خِنْزِير,NOUN,Medium,خنزير,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",D,D,M,M,150
40,ham,jambon,لَحْم ال+ خِنْزِير,NOUN,Easy,لحم الخنزير,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",D,D,H,M,250
40,ham,jambon,لَحْم ال+ خِنْزِير,NOUN,Medium,لحم بورك,Iraq,D,D,H,L,100
40,ham,jambon,لَحْم ال+ خِنْزِير,NOUN,Easy,لحم خنزير,"Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,D,H,M,250
40,ham,jambon,لَحْم ال+ خِنْزِير,NOUN,Medium,لحمة خنزير,Egypt+Sudan,D,D,M,L,150
41,rice,riz,رُزّ,NOUN,Hard,تمن,Iraq,D,D,M,L,50
41,rice,riz,رُزّ,NOUN,Easy,رز,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,S,H,H,1400
41,rice,riz,رُزّ,NOUN,Easy,روز,"Morocco+Algeria, Tunisia+Libya",S,S,H,M,1300
41,rice,riz,رُزّ,NOUN,Easy,عيش,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
42,opera,opéra,أُوبِرا,NOUN,Easy,اوبرا,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,S,M,H,1350
43,account,compte,حِساب,NOUN,Easy,حساب,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",S,D,H,H,1300
43,account,compte,حِساب,NOUN,Easy,رصيد,"Egypt+Sudan, Tunisia+Libya",D,D,H,M,250
43,account,compte,حِساب,NOUN,Medium,فاتورة,Syria+Lebanon+Jordan+Palestine,D,D,M,L,150
43,account,compte,حِساب,NOUN,Easy,كونت,"Morocco+Algeria, Tunisia+Libya",D,S,M,M,250
44,direction,direction,ٱِتِّجاه,NOUN,Easy,اتجاه,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,D,H,H,300
44,direction,direction,ٱِتِّجاه,NOUN,Easy,تجاه,"Morocco+Algeria, Qatar+Saudi+Oman+Yemen",D,D,H,M,250
44,direction,direction,ٱِتِّجاه,NOUN,Easy,جنب,Egypt+Sudan,D,D,H,L,200
44,direction,direction,ٱِتِّجاه,NOUN,Easy,جهة,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Qatar+Saudi+Oman+Yemen",D,D,M,H,250
44,direction,direction,ٱِتِّجاه,NOUN,Medium,جيهة,Tunisia+Libya,D,D,M,L,150
44,direction,direction,ٱِتِّجاه,NOUN,Medium,شيرة,Tunisia+Libya,D,D,M,L,150
44,direction,direction,ٱِتِّجاه,NOUN,Medium,صفحة,Iraq,D,D,M,L,100
44,direction,direction,ٱِتِّجاه,NOUN,Medium,صلا,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
44,direction,direction,ٱِتِّجاه,NOUN,Easy,صوب,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
44,direction,direction,ٱِتِّجاه,NOUN,Easy,طريق,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Qatar+Saudi+Oman+Yemen",D,D,H,H,300
44,direction,direction,ٱِتِّجاه,NOUN,Easy,مسار,Syria+Lebanon+Jordan+Palestine,D,D,H,L,200
44,direction,direction,ٱِتِّجاه,NOUN,Medium,مسلك,Syria+Lebanon+Jordan+Palestine,D,D,M,L,150
44,direction,direction,ٱِتِّجاه,NOUN,Medium,ميلة,Syria+Lebanon+Jordan+Palestine,D,D,M,L,150
44,direction,direction,ٱِتِّجاه,NOUN,Easy,ناحية,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",D,D,M,M,200
44,direction,direction,ٱِتِّجاه,NOUN,Medium,وجهة,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
44,direction,direction,ٱِتِّجاه,NOUN,Medium,يم,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
44,direction,direction,ٱِتِّجاه,NOUN,Medium,يمة,Egypt+Sudan,D,D,M,L,150
45,delicious,délicieux,لَذِيذ,ADJ,Hard,بيشهي,Syria+Lebanon+Jordan+Palestine,D,D,M,L,50
45,delicious,délicieux,لَذِيذ,ADJ,Medium,بنين,"Morocco+Algeria, Tunisia+Libya",D,D,M,M,150
45,delicious,délicieux,لَذِيذ,ADJ,Easy,حالي,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
45,delicious,délicieux,لَذِيذ,ADJ,Easy,حلو,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,D,H,H,300
45,delicious,délicieux,لَذِيذ,ADJ,Easy,ذكي,Egypt+Sudan,D,D,H,L,200
45,delicious,délicieux,لَذِيذ,ADJ,Medium,زاكي,Syria+Lebanon+Jordan+Palestine,D,D,M,L,100
45,delicious,délicieux,لَذِيذ,ADJ,Easy,زين,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
45,delicious,délicieux,لَذِيذ,ADJ,Easy,شهي,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Qatar+Saudi+Oman+Yemen",D,D,M,M,200
45,delicious,délicieux,لَذِيذ,ADJ,Medium,طاعم,Egypt+Sudan,D,D,M,L,150
45,delicious,délicieux,لَذِيذ,ADJ,Easy,طعم,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen",D,D,H,M,250
45,delicious,délicieux,لَذِيذ,ADJ,Medium,طعيم,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
45,delicious,délicieux,لَذِيذ,ADJ,Easy,طيب,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",D,D,H,M,250
45,delicious,délicieux,لَذِيذ,ADJ,Easy,لذيذ,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",S,D,H,H,1300
45,delicious,délicieux,لَذِيذ,ADJ,Easy,لطيف,Tunisia+Libya,D,D,H,L,200
46,main,principal,رَئِيسِيّ,ADJ,Easy,اساسي,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",D,D,H,H,300
46,main,principal,رَئِيسِيّ,ADJ,Hard,جوهري,Syria+Lebanon+Jordan+Palestine,D,D,M,L,50
46,main,principal,رَئِيسِيّ,ADJ,Easy,رئيسي,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Morocco+Algeria, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
46,main,principal,رَئِيسِيّ,ADJ,Medium,عمومي,Egypt+Sudan,D,D,M,L,150
46,main,principal,رَئِيسِيّ,ADJ,Hard,لاباز,Morocco+Algeria,D,D,M,L,50
46,main,principal,رَئِيسِيّ,ADJ,Easy,لازم,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
46,main,principal,رَئِيسِيّ,ADJ,Easy,مركزي,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",D,D,M,M,200
46,main,principal,رَئِيسِيّ,ADJ,Medium,هو صح,Morocco+Algeria,D,D,H,L,100
46,main,principal,رَئِيسِيّ,ADJ,Hard,ليسونسيل,Morocco+Algeria,D,D,L,L,0
47,magazine,magazine,مَجَلَّة,NOUN,Medium,صحيفة,Syria+Lebanon+Jordan+Palestine,D,D,M,L,100
47,magazine,magazine,مَجَلَّة,NOUN,Easy,مجلة,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,M,H,1250
48,inch,pouce,بُوصَة,NOUN,Easy,انش,"Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,S,M,M,300
48,inch,pouce,بُوصَة,NOUN,Easy,بوس,"Morocco+Algeria, Tunisia+Libya",D,S,M,M,300
48,inch,pouce,بُوصَة,NOUN,Easy,بوصة,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen",S,D,M,H,1250
48,inch,pouce,بُوصَة,NOUN,Medium,شبر,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
49,tip,pourboire,بَقْشِيش,NOUN,Easy,اكرامية,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen",D,D,L,H,200
49,tip,pourboire,بَقْشِيش,NOUN,Medium,بخشيش,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",D,D,M,M,150
49,tip,pourboire,بَقْشِيش,NOUN,Easy,بقشيش,"Morocco+Algeria, Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,M,H,1250
49,tip,pourboire,بَقْشِيش,NOUN,Easy,بوربوار,"Morocco+Algeria, Tunisia+Libya",D,S,L,M,200
49,tip,pourboire,بَقْشِيش,NOUN,Hard,تضويرة,Morocco+Algeria,D,D,L,L,0
49,tip,pourboire,بَقْشِيش,NOUN,Medium,تيبس,Syria+Lebanon+Jordan+Palestine,D,D,M,L,150
49,tip,pourboire,بَقْشِيش,NOUN,Medium,حق التعب,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
49,tip,pourboire,بَقْشِيش,NOUN,Medium,حلاوة,Egypt+Sudan,D,D,M,L,150
49,tip,pourboire,بَقْشِيش,NOUN,Medium,حلوان,Syria+Lebanon+Jordan+Palestine,D,D,M,L,150
49,tip,pourboire,بَقْشِيش,NOUN,Medium,مساعدة,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
49,tip,pourboire,بَقْشِيش,NOUN,Medium,مكافأة,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
50,pair,paire,زَوْج,NOUN,Easy,اثنين,"Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Egypt+Sudan",D,D,H,M,250
50,pair,paire,زَوْج,NOUN,Hard,اثنيناتهم,Qatar+Saudi+Oman+Yemen,D,D,M,L,50
50,pair,paire,زَوْج,NOUN,Hard,ازواز,Tunisia+Libya,D,D,L,L,50
50,pair,paire,زَوْج,NOUN,Easy,الاثنين,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
50,pair,paire,زَوْج,NOUN,Medium,جزمة,Morocco+Algeria,D,D,M,L,150
50,pair,paire,زَوْج,NOUN,Medium,جوج,Morocco+Algeria,D,D,M,L,100
50,pair,paire,زَوْج,NOUN,Easy,جوز,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan",D,D,M,M,200
50,pair,paire,زَوْج,NOUN,Medium,حبتين,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
50,pair,paire,زَوْج,NOUN,Easy,زوج,"Syria+Lebanon+Jordan+Palestine, Iraq, Morocco+Algeria, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
50,pair,paire,زَوْج,NOUN,Medium,زوز,Tunisia+Libya,D,D,M,L,100
50,pair,paire,زَوْج,NOUN,Hard,فردتين,Iraq,D,D,M,L,50
51,fork,fourchette,شَوْكَة,NOUN,Hard,جطل,Iraq,D,D,M,L,50
51,fork,fourchette,شَوْكَة,NOUN,Easy,شوكة,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",S,D,M,H,1250
51,fork,fourchette,شَوْكَة,NOUN,Medium,فرشيطة,"Morocco+Algeria, Tunisia+Libya",D,D,M,M,150
51,fork,fourchette,شَوْكَة,NOUN,Hard,فرشيطه,Morocco+Algeria,D,D,M,L,50
51,fork,fourchette,شَوْكَة,NOUN,Hard,فرقيتة,Tunisia+Libya,D,D,L,L,0
51,fork,fourchette,شَوْكَة,NOUN,Hard,فرقيطة,Tunisia+Libya,D,D,L,L,0
51,fork,fourchette,شَوْكَة,NOUN,Hard,فورشيط,Morocco+Algeria,D,D,L,L,50
52,weekend,week-end,نِهايَة ال+ أُسْبُوع,NOUN,Medium,آخر الاسبوع,Egypt+Sudan,D,D,H,L,100
52,weekend,week-end,نِهايَة ال+ أُسْبُوع,NOUN,Medium,آخر الجمعة,Tunisia+Libya,D,D,H,L,100
52,weekend,week-end,نِهايَة ال+ أُسْبُوع,NOUN,Medium,الجمعة,Egypt+Sudan,D,D,M,L,150
52,weekend,week-end,نِهايَة ال+ أُسْبُوع,NOUN,Easy,عطلة,"Syria+Lebanon+Jordan+Palestine, Iraq",D,D,M,M,200
52,weekend,week-end,نِهايَة ال+ أُسْبُوع,NOUN,Medium,عطلة نهاية الاسبوع,Syria+Lebanon+Jordan+Palestine,D,D,H,L,100
52,weekend,week-end,نِهايَة ال+ أُسْبُوع,NOUN,Easy,نهاية الاسبوع,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",D,D,H,M,200
52,weekend,week-end,نِهايَة ال+ أُسْبُوع,NOUN,Easy,ويكيند,"Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",D,S,M,H,350
52,weekend,week-end,نِهايَة ال+ أُسْبُوع,NOUN,Easy,ويكاند,Morocco+Algeria,D,S,M,L,250
53,art,art,فَنّ,NOUN,Medium,ادب,Egypt+Sudan,D,D,H,L,150
53,art,art,فَنّ,NOUN,Medium,آر,Morocco+Algeria,D,D,M,L,150
53,art,art,فَنّ,NOUN,Easy,فن,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
54,perfume,parfum,عِطْر,NOUN,Easy,بارفان,Syria+Lebanon+Jordan+Palestine,D,S,M,L,250
54,perfume,parfum,عِطْر,NOUN,Easy,برفان,"Morocco+Algeria, Egypt+Sudan, Tunisia+Libya",D,S,M,M,300
54,perfume,parfum,عِطْر,NOUN,Medium,بنة,Tunisia+Libya,D,D,M,L,150
54,perfume,parfum,عِطْر,NOUN,Easy,ريحة,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",D,D,M,H,250
54,perfume,parfum,عِطْر,NOUN,Hard,صنة,Tunisia+Libya,D,D,L,L,0
54,perfume,parfum,عِطْر,NOUN,Easy,عطر,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",S,D,H,H,1300
54,perfume,parfum,عِطْر,NOUN,Hard,كلونية,Tunisia+Libya,D,D,L,L,50
54,perfume,parfum,عِطْر,NOUN,Hard,كولونية,Qatar+Saudi+Oman+Yemen,D,D,L,L,50
54,perfume,parfum,عِطْر,NOUN,Hard,كونولية,Tunisia+Libya,D,D,L,L,0
54,perfume,parfum,عِطْر,NOUN,Easy,معطر,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
55,pepper,poivre,فِلْفِل,NOUN,Hard,ابزار,Morocco+Algeria,D,D,M,L,50
55,pepper,poivre,فِلْفِل,NOUN,Medium,بهار,Egypt+Sudan,D,D,M,L,100
55,pepper,poivre,فِلْفِل,NOUN,Hard,داغوص,Qatar+Saudi+Oman+Yemen,D,D,L,L,0
55,pepper,poivre,فِلْفِل,NOUN,Medium,شطة,Egypt+Sudan,D,D,M,L,150
55,pepper,poivre,فِلْفِل,NOUN,Easy,فلفل,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen",S,D,M,H,1250
55,pepper,poivre,فِلْفِل,NOUN,Medium,فلفل اسود,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
55,pepper,poivre,فِلْفِل,NOUN,Hard,فلفل اكحل,Tunisia+Libya,D,D,M,L,50
56,prefer,préférer,فَضَّل,VERB,Medium,استخار,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
56,prefer,préférer,فَضَّل,VERB,Medium,استروح,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
56,prefer,préférer,فَضَّل,VERB,Medium,بدى,Syria+Lebanon+Jordan+Palestine,D,D,M,L,150
56,prefer,préférer,فَضَّل,VERB,Easy,حب,"Morocco+Algeria, Tunisia+Libya",D,D,H,M,250
56,prefer,préférer,فَضَّل,VERB,Hard,حبز,Egypt+Sudan,D,D,L,L,0
56,prefer,préférer,فَضَّل,VERB,Easy,خير,"Morocco+Algeria, Tunisia+Libya",D,D,H,M,250
56,prefer,préférer,فَضَّل,VERB,Medium,عجبه اكثر,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
56,prefer,préférer,فَضَّل,VERB,Easy,فضل,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",S,D,H,H,1300
