ID,English,French,MSA,POS,Category,CODA,Region,ASimLevel,FSimLevel,DFreqLevel,DComLevel,EasinessScore
51,fork,fourchette,شَوْكَة,NOUN,Hard,فرقيطة,Tunisia+Libya,D,D,L,L,0
51,fork,fourchette,شَوْكَة,NOUN,Hard,فورشيط,Morocco+Algeria,D,D,L,L,50
54,perfume,parfum,عِطْر,NOUN,Easy,بارفان,Syria+Lebanon+Jordan+Palestine,D,S,M,L,250
54,perfume,parfum,عِطْر,NOUN,Easy,برفان,"Morocco+Algeria, Egypt+Sudan, Tunisia+Libya",D,S,M,M,300
54,perfume,parfum,عِطْر,NOUN,Medium,بنة,Tunisia+Libya,D,D,M,L,150
54,perfume,parfum,عِطْر,NOUN,Easy,ريحة,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",D,D,M,H,250
54,perfume,parfum,عِطْر,NOUN,Hard,صنة,Tunisia+Libya,D,D,L,L,0
54,perfume,parfum,عِطْر,NOUN,Easy,عطر,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",S,D,H,H,1300
54,perfume,parfum,عِطْر,NOUN,Hard,كلونية,Tunisia+Libya,D,D,L,L,50
54,perfume,parfum,عِطْر,NOUN,Hard,كولونية,Qatar+Saudi+Oman+Yemen,D,D,L,L,50
54,perfume,parfum,عِطْر,NOUN,Hard,كونولية,Tunisia+Libya,D,D,L,L,0
54,perfume,parfum,عِطْر,NOUN,Easy,معطر,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
55,pepper,poivre,فِلْفِل,NOUN,Hard,ابزار,Morocco+Algeria,D,D,M,L,50
55,pepper,poivre,فِلْفِل,NOUN,Medium,بهار,Egypt+Sudan,D,D,M,L,100
55,pepper,poivre,فِلْفِل,NOUN,Hard,داغوص,Qatar+Saudi+Oman+Yemen,D,D,L,L,0
55,pepper,poivre,فِلْفِل,NOUN,Medium,شطة,Egypt+Sudan,D,D,M,L,150
55,pepper,poivre,فِلْفِل,NOUN,Easy,فلفل,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen",S,D,M,H,1250
55,pepper,poivre,فِلْفِل,NOUN,Medium,فلفل اسود,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
55,pepper,poivre,فِلْفِل,NOUN,Hard,فلفل اكحل,Tunisia+Libya,D,D,M,L,50
56,prefer,préférer,فَضَّل,VERB,Medium,استخار,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
56,prefer,préférer,فَضَّل,VERB,Medium,استروح,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
56,prefer,préférer,فَضَّل,VERB,Medium,بدى,Syria+Lebanon+Jordan+Palestine,D,D,M,L,150
56,prefer,préférer,فَضَّل,VERB,Easy,حب,"Morocco+Algeria, Tunisia+Libya",D,D,H,M,250
56,prefer,préférer,فَضَّل,VERB,Hard,حبز,Egypt+Sudan,D,D,L,L,0
56,prefer,préférer,فَضَّل,VERB,Easy,خير,"Morocco+Algeria, Tunisia+Libya",D,D,H,M,250
56,prefer,préférer,فَضَّل,VERB,Medium,عجبه اكثر,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
56,prefer,préférer,فَضَّل,VERB,Easy,فضل,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",S,D,H,H,1300
61,wake,réveiller,أَيْقَظ,VERB,Easy,صحى,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen",D,D,M,H,250
61,wake,réveiller,أَيْقَظ,VERB,Easy,صحي,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
61,wake,réveiller,أَيْقَظ,VERB,Easy,فيق,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Tunisia+Libya",D,D,M,M,200
61,wake,réveiller,أَيْقَظ,VERB,Easy,قعد,"Iraq, Qatar+Saudi+Oman+Yemen",D,D,H,M,250
61,wake,réveiller,أَيْقَظ,VERB,Easy,قوم,"Qatar+Saudi+Oman+Yemen, Egypt+Sudan",D,D,H,M,250
61,wake,réveiller,أَيْقَظ,VERB,Easy,قيم,Tunisia+Libya,D,D,H,L,200
61,wake,réveiller,أَيْقَظ,VERB,Hard,نهض,Qatar+Saudi+Oman+Yemen,D,D,M,L,50
61,wake,réveiller,أَيْقَظ,VERB,Medium,نوض,"Morocco+Algeria, Tunisia+Libya",D,D,M,M,150
61,wake,réveiller,أَيْقَظ,VERB,Medium,وعى,Syria+Lebanon+Jordan+Palestine,D,D,M,L,150
61,wake,réveiller,أَيْقَظ,VERB,Easy,وقظ,Qatar+Saudi+Oman+Yemen,S,D,M,L,1050
62,express,express,سَرِيع,ADJ,Easy,اكسبريس,Tunisia+Libya,D,S,M,L,200
62,express,express,سَرِيع,ADJ,Easy,اكسبرس,"Morocco+Algeria, Egypt+Sudan",D,S,M,M,250
62,express,express,سَرِيع,ADJ,Medium,بسرعة,Tunisia+Libya,D,D,M,L,100
62,express,express,سَرِيع,ADJ,Medium,داوي,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
62,express,express,سَرِيع,ADJ,Hard,رابيد,Morocco+Algeria,D,D,M,L,50
62,express,express,سَرِيع,ADJ,Easy,سريع,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
62,express,express,سَرِيع,ADJ,Medium,فريرة,Syria+Lebanon+Jordan+Palestine,D,D,L,L,100
62,express,express,سَرِيع,ADJ,Hard,مزروب,Morocco+Algeria,D,D,M,L,50
62,express,express,سَرِيع,ADJ,Easy,مستعجل,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan",D,D,M,M,200
62,express,express,سَرِيع,ADJ,Hard,مسرع,Qatar+Saudi+Oman+Yemen,D,D,M,L,50
63,souvenir,souvenir,تَذْكار,NOUN,Hard,تحفة قديمة,Tunisia+Libya,D,D,M,L,50
63,souvenir,souvenir,تَذْكار,NOUN,Easy,تذكار,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Morocco+Algeria, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",S,D,M,H,1250
63,souvenir,souvenir,تَذْكار,NOUN,Hard,حاجة تذكارية,Egypt+Sudan,D,D,M,L,50
63,souvenir,souvenir,تَذْكار,NOUN,Medium,ذكرى,Syria+Lebanon+Jordan+Palestine,D,D,M,L,150
63,souvenir,souvenir,تَذْكار,NOUN,Easy,سوفنير,"Morocco+Algeria, Egypt+Sudan, Tunisia+Libya",D,S,L,M,200
63,souvenir,souvenir,تَذْكار,NOUN,Hard,صوغة,Qatar+Saudi+Oman+Yemen,D,D,L,L,0
63,souvenir,souvenir,تَذْكار,NOUN,Easy,هدية,"Qatar+Saudi+Oman+Yemen, Egypt+Sudan",D,D,M,M,200
68,zoo,zoo,حَدِيقَة ال+ حَيَوانات,NOUN,Hard,بوسكو,Tunisia+Libya,D,D,M,L,50
68,zoo,zoo,حَدِيقَة ال+ حَيَوانات,NOUN,Medium,جنينة الحيوان,Egypt+Sudan,D,D,H,L,100
68,zoo,zoo,حَدِيقَة ال+ حَيَوانات,NOUN,Easy,حديقة الحيوان,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",D,D,H,H,300
68,zoo,zoo,حَدِيقَة ال+ حَيَوانات,NOUN,Easy,حديقة الحيوانات,"Morocco+Algeria, Tunisia+Libya, Egypt+Sudan, Qatar+Saudi+Oman+Yemen",D,D,H,H,300
68,zoo,zoo,حَدِيقَة ال+ حَيَوانات,NOUN,Easy,حديقة حيوان,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
68,zoo,zoo,حَدِيقَة ال+ حَيَوانات,NOUN,Easy,حديقة حيوانات,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
68,zoo,zoo,حَدِيقَة ال+ حَيَوانات,NOUN,Easy,زو,"Morocco+Algeria, Tunisia+Libya",D,S,M,M,250
70,language,langue,لُغَة,NOUN,Easy,لغة,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,M,H,1250
70,language,langue,لُغَة,NOUN,Easy,لغوة,Egypt+Sudan,S,D,L,L,1100
70,language,langue,لُغَة,NOUN,Medium,لهجة,"Qatar+Saudi+Oman+Yemen, Tunisia+Libya",D,D,M,M,150
70,language,langue,لُغَة,NOUN,Hard,هرجة,Qatar+Saudi+Oman+Yemen,D,D,M,L,50
73,tomato,tomate,طَماطِم,NOUN,Hard,بندورة,Syria+Lebanon+Jordan+Palestine,D,D,M,L,50
73,tomato,tomate,طَماطِم,NOUN,Hard,توماطيشة,Morocco+Algeria,D,D,L,L,0
73,tomato,tomate,طَماطِم,NOUN,Hard,طماط,Qatar+Saudi+Oman+Yemen,D,D,M,L,50
73,tomato,tomate,طَماطِم,NOUN,Medium,طماطة,Iraq,D,D,M,L,150
73,tomato,tomate,طَماطِم,NOUN,Easy,طماطم,"Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,M,M,1200
73,tomato,tomate,طَماطِم,NOUN,Hard,طماطيس,Qatar+Saudi+Oman+Yemen,D,D,L,L,0
73,tomato,tomate,طَماطِم,NOUN,Hard,طوماطيش,Morocco+Algeria,D,D,M,L,50
73,tomato,tomate,طَماطِم,NOUN,Medium,قوطة,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen",D,D,L,M,100
73,tomato,tomate,طَماطِم,NOUN,Hard,مطيشة,Morocco+Algeria,D,D,M,L,50
74,blouse,chemisier,بلُوزة,NOUN,Easy,بلوز,"Syria+Lebanon+Jordan+Palestine, Iraq",S,S,M,M,1300
74,blouse,chemisier,بلُوزة,NOUN,Easy,بلوزة,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Tunisia+Libya, Morocco+Algeria, Qatar+Saudi+Oman+Yemen",S,S,M,H,1350
74,blouse,chemisier,بلُوزة,NOUN,Medium,سورية,Tunisia+Libya,D,D,M,L,150
74,blouse,chemisier,بلُوزة,NOUN,Hard,قميجة,Morocco+Algeria,D,D,L,L,50
74,blouse,chemisier,بلُوزة,NOUN,Hard,شميزة,Morocco+Algeria,D,D,L,L,50
74,blouse,chemisier,بلُوزة,NOUN,Hard,شوميز,Morocco+Algeria,D,D,L,L,50
74,blouse,chemisier,بلُوزة,NOUN,Medium,فانيلة,Qatar+Saudi+Oman+Yemen,D,D,M,L,100
74,blouse,chemisier,بلُوزة,NOUN,Easy,قميص,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
76,garden,jardin,حَدِيقَة,NOUN,Easy,ارض,Syria+Lebanon+Jordan+Palestine,D,D,H,L,200
76,garden,jardin,حَدِيقَة,NOUN,Easy,بستان,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",D,D,H,M,200
76,garden,jardin,حَدِيقَة,NOUN,Medium,جردان,Morocco+Algeria,D,S,M,L,150
76,garden,jardin,حَدِيقَة,NOUN,Medium,جردة,"Morocco+Algeria, Tunisia+Libya",D,D,L,M,150
76,garden,jardin,حَدِيقَة,NOUN,Easy,جنان,Tunisia+Libya,D,D,H,L,200
76,garden,jardin,حَدِيقَة,NOUN,Easy,جنينة,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",D,D,M,H,250
76,garden,jardin,حَدِيقَة,NOUN,Easy,حديقة,"Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria, Egypt+Sudan",S,D,M,H,1250
76,garden,jardin,حَدِيقَة,NOUN,Medium,حقل,Syria+Lebanon+Jordan+Palestine,D,D,H,L,100
76,garden,jardin,حَدِيقَة,NOUN,Medium,روضة,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
76,garden,jardin,حَدِيقَة,NOUN,Medium,زراعة,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
76,garden,jardin,حَدِيقَة,NOUN,Medium,منتزه,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",D,D,M,M,150
76,garden,jardin,حَدِيقَة,NOUN,Hard,نجيلة,Egypt+Sudan,D,D,L,L,50
77,immigration,immigration,هِجْرَة,NOUN,Medium,اغتراب,Egypt+Sudan,D,D,M,L,150
77,immigration,immigration,هِجْرَة,NOUN,Medium,خرجة,Tunisia+Libya,D,D,M,L,150
77,immigration,immigration,هِجْرَة,NOUN,Hard,ليمجراسيون,Morocco+Algeria,D,D,L,L,0
77,immigration,immigration,هِجْرَة,NOUN,Easy,هجرة,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,M,H,1250
78,temperature,température,حَرارَة,NOUN,Easy,حرارة,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,M,H,1250
78,temperature,température,حَرارَة,NOUN,Medium,درجة الحرارة,"Qatar+Saudi+Oman+Yemen, Egypt+Sudan",D,D,M,M,150
78,temperature,température,حَرارَة,NOUN,Medium,سخانة,Tunisia+Libya,D,D,M,L,150
78,temperature,température,حَرارَة,NOUN,Medium,سخونة,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
78,temperature,température,حَرارَة,NOUN,Hard,طومبيرتور,Morocco+Algeria,D,D,L,L,0
79,sick,malade,مَرِيض,ADJ,Hard,اتمرض,Iraq,D,D,M,L,50
79,sick,malade,مَرِيض,ADJ,Easy,تعبان,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen, Egypt+Sudan",D,D,H,M,200
79,sick,malade,مَرِيض,ADJ,Medium,سهران,Qatar+Saudi+Oman+Yemen,D,D,H,L,150
79,sick,malade,مَرِيض,ADJ,Medium,عليل,"Morocco+Algeria, Qatar+Saudi+Oman+Yemen",D,D,M,M,150
79,sick,malade,مَرِيض,ADJ,Easy,عيان,"Morocco+Algeria, Egypt+Sudan",D,D,M,M,200
79,sick,malade,مَرِيض,ADJ,Medium,ماني طيب,Iraq,D,D,H,L,100
79,sick,malade,مَرِيض,ADJ,Medium,مالاد,Morocco+Algeria,D,S,L,L,100
79,sick,malade,مَرِيض,ADJ,Medium,متخربط,"Syria+Lebanon+Jordan+Palestine, Iraq",D,D,M,M,150
79,sick,malade,مَرِيض,ADJ,Medium,متمرض,Iraq,D,D,L,L,100
79,sick,malade,مَرِيض,ADJ,Hard,متوعك,Egypt+Sudan,D,D,M,L,50
79,sick,malade,مَرِيض,ADJ,Medium,مرضان,Syria+Lebanon+Jordan+Palestine,D,D,M,L,150
79,sick,malade,مَرِيض,ADJ,Easy,مريض,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
81,passport,passeport,جَواز سَفَر,NOUN,Easy,باسبور,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Tunisia+Libya",D,D,M,H,250
81,passport,passeport,جَواز سَفَر,NOUN,Hard,باسبورت,Syria+Lebanon+Jordan+Palestine,D,D,M,L,50
81,passport,passeport,جَواز سَفَر,NOUN,Medium,بسبور,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
81,passport,passeport,جَواز سَفَر,NOUN,Easy,جواز,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",D,D,H,H,300
81,passport,passeport,جَواز سَفَر,NOUN,Easy,جواز سفر,"Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
83,color,couleur,لَوْن,NOUN,Medium,صبغة,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine",D,D,M,M,150
83,color,couleur,لَوْن,NOUN,Hard,صبيغة,Qatar+Saudi+Oman+Yemen,D,D,L,L,50
83,color,couleur,لَوْن,NOUN,Easy,كولور,"Morocco+Algeria, Tunisia+Libya",D,S,M,M,250
83,color,couleur,لَوْن,NOUN,Easy,لون,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
84,why,pourquoi,لِماذا,ADV,Medium,حال موه,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
84,why,pourquoi,لِماذا,ADV,Hard,حموه,Qatar+Saudi+Oman+Yemen,D,D,M,L,50
84,why,pourquoi,لِماذا,ADV,Medium,عشان شنو,Egypt+Sudan,D,D,H,L,100
84,why,pourquoi,لِماذا,ADV,Easy,علاش,"Morocco+Algeria, Tunisia+Libya",D,D,H,M,200
84,why,pourquoi,لِماذا,ADV,Hard,علاه,Morocco+Algeria,D,D,M,L,50
84,why,pourquoi,لِماذا,ADV,Medium,عليش,Iraq,D,D,M,L,100
84,why,pourquoi,لِماذا,ADV,Hard,للمه,Qatar+Saudi+Oman+Yemen,D,D,M,L,50
84,why,pourquoi,لِماذا,ADV,Hard,لليش,Syria+Lebanon+Jordan+Palestine,D,D,M,L,50
84,why,pourquoi,لِماذا,ADV,Medium,لواش,Tunisia+Libya,D,D,M,L,150
84,why,pourquoi,لِماذا,ADV,Easy,لويش,"Iraq, Syria+Lebanon+Jordan+Palestine",D,D,M,M,200
84,why,pourquoi,لِماذا,ADV,Easy,ليش,"Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,D,H,H,300
84,why,pourquoi,لِماذا,ADV,Easy,ليه,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",D,D,H,H,300
84,why,pourquoi,لِماذا,ADV,Medium,وراه,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
84,why,pourquoi,لِماذا,ADV,Medium,وعلاش,Morocco+Algeria,D,D,M,L,100
85,tax,taxe,ضَرِيبَة,NOUN,Medium,اتاوة,Syria+Lebanon+Jordan+Palestine,D,D,L,L,100
85,tax,taxe,ضَرِيبَة,NOUN,Easy,تاكس,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Tunisia+Libya",D,S,M,M,300
85,tax,taxe,ضَرِيبَة,NOUN,Medium,جباية,Iraq,D,D,M,L,150
85,tax,taxe,ضَرِيبَة,NOUN,Medium,جمارك,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
85,tax,taxe,ضَرِيبَة,NOUN,Easy,رسم,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",D,D,H,M,250
85,tax,taxe,ضَرِيبَة,NOUN,Easy,ضريبة,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",S,D,M,H,1250
85,tax,taxe,ضَرِيبَة,NOUN,Hard,ليزامبو,Morocco+Algeria,D,D,L,L,0
85,tax,taxe,ضَرِيبَة,NOUN,Hard,مكس,Tunisia+Libya,D,D,M,L,50
89,reservation,réservation,حَجْز,NOUN,Easy,حجز,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",S,D,H,H,1300
89,reservation,réservation,حَجْز,NOUN,Medium,رزرفاسيون,Morocco+Algeria,D,S,L,L,100
89,reservation,réservation,حَجْز,NOUN,Medium,رزرفسيون,Morocco+Algeria,D,S,L,L,100
89,reservation,réservation,حَجْز,NOUN,Hard,ريسيرفاسيون,Tunisia+Libya,D,D,L,L,0
89,reservation,réservation,حَجْز,NOUN,Easy,موعد,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
92,help,aider,ساعَد,VERB,Medium,اسعف,Syria+Lebanon+Jordan+Palestine,D,D,M,L,150
92,help,aider,ساعَد,VERB,Hard,اغاث,Qatar+Saudi+Oman+Yemen,D,D,M,L,50
92,help,aider,ساعَد,VERB,Medium,انجد,Syria+Lebanon+Jordan+Palestine,D,D,M,L,100
92,help,aider,ساعَد,VERB,Easy,ايد,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
92,help,aider,ساعَد,VERB,Easy,خدم,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
92,help,aider,ساعَد,VERB,Easy,دعم,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",D,D,H,M,250
92,help,aider,ساعَد,VERB,Easy,ساعد,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
92,help,aider,ساعَد,VERB,Medium,ساند,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Qatar+Saudi+Oman+Yemen",D,D,M,M,150
92,help,aider,ساعَد,VERB,Medium,سعف,Syria+Lebanon+Jordan+Palestine,D,D,M,L,150
92,help,aider,ساعَد,VERB,Medium,سند,Syria+Lebanon+Jordan+Palestine,D,D,H,L,150
92,help,aider,ساعَد,VERB,Easy,عاون,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,D,M,H,250
92,help,aider,ساعَد,VERB,Medium,فاد,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",D,D,M,M,150
92,help,aider,ساعَد,VERB,Medium,فزع,Iraq,D,D,M,L,100
92,help,aider,ساعَد,VERB,Easy,لحق,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
92,help,aider,ساعَد,VERB,Medium,نجد,Syria+Lebanon+Jordan+Palestine,D,D,H,L,150
92,help,aider,ساعَد,VERB,Easy,نفع,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",D,D,H,M,200
93,shoe,chaussure,حِذاء,NOUN,Medium,بوت,Syria+Lebanon+Jordan+Palestine,D,D,M,L,150
93,shoe,chaussure,حِذاء,NOUN,Easy,جزمة,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen",D,D,M,M,200
93,shoe,chaussure,حِذاء,NOUN,Hard,جنطرة,Qatar+Saudi+Oman+Yemen,D,D,L,L,0
93,shoe,chaussure,حِذاء,NOUN,Medium,جوتي,Qatar+Saudi+Oman+Yemen,D,D,M,L,100
93,shoe,chaussure,حِذاء,NOUN,Easy,حذا,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",S,D,M,M,1200
93,shoe,chaussure,حِذاء,NOUN,Easy,حذاء,Iraq,S,D,H,L,1200
93,shoe,chaussure,حِذاء,NOUN,Hard,حفاية,Syria+Lebanon+Jordan+Palestine,D,D,L,L,50
93,shoe,chaussure,حِذاء,NOUN,Hard,سباط,Morocco+Algeria,D,D,M,L,50
93,shoe,chaussure,حِذاء,NOUN,Hard,سبيدرو,Tunisia+Libya,D,D,L,L,0
93,shoe,chaussure,حِذاء,NOUN,Hard,سكربينة,Syria+Lebanon+Jordan+Palestine,D,D,L,L,0
93,shoe,chaussure,حِذاء,NOUN,Hard,شوز,Iraq,D,D,M,L,50
93,shoe,chaussure,حِذاء,NOUN,Medium,صباط,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Tunisia+Libya",D,D,M,M,150
93,shoe,chaussure,حِذاء,NOUN,Medium,قندرة,"Syria+Lebanon+Jordan+Palestine, Iraq",D,D,L,M,100
93,shoe,chaussure,حِذاء,NOUN,Medium,كاويش,Tunisia+Libya,D,D,L,L,100
93,shoe,chaussure,حِذاء,NOUN,Medium,كندرة,"Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,D,M,M,150
93,shoe,chaussure,حِذاء,NOUN,Medium,كندره,Syria+Lebanon+Jordan+Palestine,D,D,M,L,100
93,shoe,chaussure,حِذاء,NOUN,Medium,مركوب,Iraq,D,D,M,L,150
93,shoe,chaussure,حِذاء,NOUN,Hard,نعال,Qatar+Saudi+Oman+Yemen,D,D,M,L,50
93,shoe,chaussure,حِذاء,NOUN,Medium,وطية,Qatar+Saudi+Oman+Yemen,D,D,M,L,100
95,credit,crédit,ٱِئْتِمان,NOUN,Easy,ائتمان,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen",D,D,M,H,250
95,credit,crédit,ٱِئْتِمان,NOUN,Hard,بطاقة ائتمان,Tunisia+Libya,D,D,M,L,50
95,credit,crédit,ٱِئْتِمان,NOUN,Medium,تسليف,Syria+Lebanon+Jordan+Palestine,D,D,M,L,150
95,credit,crédit,ٱِئْتِمان,NOUN,Easy,دين,Syria+Lebanon+Jordan+Palestine,D,D,H,L,200
95,credit,crédit,ٱِئْتِمان,NOUN,Easy,رصيد,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",D,D,H,M,250
95,credit,crédit,ٱِئْتِمان,NOUN,Easy,سلف,Morocco+Algeria,D,D,H,L,200
95,credit,crédit,ٱِئْتِمان,NOUN,Medium,سلفة,Syria+Lebanon+Jordan+Palestine,D,D,M,L,150
95,credit,crédit,ٱِئْتِمان,NOUN,Medium,سلفية,Egypt+Sudan,D,D,M,L,150
95,credit,crédit,ٱِئْتِمان,NOUN,Medium,قرض,Syria+Lebanon+Jordan+Palestine,D,D,H,L,150
95,credit,crédit,ٱِئْتِمان,NOUN,Easy,كريدي,"Morocco+Algeria, Tunisia+Libya",D,S,M,M,250
96,thanks,merci,شُكْراً,NOUN,Medium,احسنت,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
96,thanks,merci,شُكْراً,NOUN,Easy,تسلم,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
96,thanks,merci,شُكْراً,NOUN,Easy,شكرا,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",S,D,H,H,1300
96,thanks,merci,شُكْراً,NOUN,Medium,صحة,Morocco+Algeria,D,D,M,L,150
96,thanks,merci,شُكْراً,NOUN,Medium,صحيت,Morocco+Algeria,D,D,H,L,100
96,thanks,merci,شُكْراً,NOUN,Easy,عشت,Syria+Lebanon+Jordan+Palestine,D,D,H,L,200
96,thanks,merci,شُكْراً,NOUN,Medium,عيشك,Morocco+Algeria,D,D,M,L,100
96,thanks,merci,شُكْراً,NOUN,Medium,ما قصرت,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
96,thanks,merci,شُكْراً,NOUN,Hard,متشكر,Egypt+Sudan,D,D,M,L,50
96,thanks,merci,شُكْراً,NOUN,Easy,ميرسى,Morocco+Algeria,D,S,M,L,250
96,thanks,merci,شُكْراً,NOUN,Easy,مرسى,"Morocco+Algeria, Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Tunisia+Libya",D,S,M,H,350
96,thanks,merci,شُكْراً,NOUN,Medium,مرسي عليك,Tunisia+Libya,D,D,H,L,100
96,thanks,merci,شُكْراً,NOUN,Easy,مشكور,"Iraq, Qatar+Saudi+Oman+Yemen, Egypt+Sudan",D,D,H,M,250
96,thanks,merci,شُكْراً,NOUN,Medium,يسلموا,Syria+Lebanon+Jordan+Palestine,D,D,M,L,150
