ID,English,French,MSA,POS,CODA,CODA_Root,Region,DCom,RCom,ASim,FSim,DFreq,DA_Frequency,ASimLevel,FSimLevel,DFreqLevel,DComLevel,RComLevel,EasinessScore,EasinessCategory,ALL LEVELS?,ALL LEVELS( No ASIM)?
22,personal,personnel,شَخْصِيّ,ADJ,خاص,خصص,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",4,5,0,0,6,"1,243,275",D,D,H,H,H,300,Easy,FALSE,FALSE
22,personal,personnel,شَخْصِيّ,ADJ,خصوصي,خصص,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",4,5,0,0,4,"7,726",D,D,M,H,H,250,Easy,FALSE,FALSE
22,personal,personnel,شَخْصِيّ,ADJ,ذاتي,ذت,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,2,0,0,5,"83,719",D,D,H,M,M,200,Easy,FALSE,FALSE
22,personal,personnel,شَخْصِيّ,ADJ,شخصي,شخص,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,6,1,0,5,"85,998",S,D,H,H,H,1300,Easy,FALSE,FALSE
23,stay,séjour,إِقامَة,NOUN,اقامة,قم,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",5,5,1,0,3,387,S,D,M,H,H,1250,Easy,TRUE,TRUE
23,stay,séjour,إِقامَة,NOUN,بيات,بت,Egypt+Sudan,1,3,0,0,4,"4,243",D,D,M,L,M,100,Medium,TRUE,TRUE
23,stay,séjour,إِقامَة,NOUN,جلسة,جلس,Qatar+Saudi+Oman+Yemen,1,1,0,0,4,"3,347",D,D,M,L,L,50,Hard,TRUE,TRUE
23,stay,séjour,إِقامَة,NOUN,سجور,سجر,Morocco+Algeria,1,2,0,1,0,0,D,S,L,L,M,150,Medium,TRUE,TRUE
23,stay,séjour,إِقامَة,NOUN,سيجور,سجر,Tunisia+Libya,1,2,0,1,1,6,D,S,L,L,M,150,Medium,TRUE,TRUE
23,stay,séjour,إِقامَة,NOUN,قعاد,قعد,Egypt+Sudan,1,5,0,0,3,452,D,D,M,L,H,150,Medium,TRUE,TRUE
23,stay,séjour,إِقامَة,NOUN,قعدة,قعد,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",5,5,0,0,3,931,D,D,M,H,H,250,Easy,TRUE,TRUE
23,stay,séjour,إِقامَة,NOUN,مبيت,بت,"Morocco+Algeria, Qatar+Saudi+Oman+Yemen",2,3,0,0,4,"3,920",D,D,M,M,M,150,Medium,TRUE,TRUE
23,stay,séjour,إِقامَة,NOUN,نزلة,نزل,Qatar+Saudi+Oman+Yemen,1,1,0,0,3,438,D,D,M,L,L,50,Hard,TRUE,TRUE
24,fruit,fruit,فاكِهَة,NOUN,ثمر,ثمر,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Qatar+Saudi+Oman+Yemen",3,3,0,0,4,"14,403",D,D,M,M,M,150,Medium,TRUE,FALSE
24,fruit,fruit,فاكِهَة,NOUN,خضرة,خضر,Qatar+Saudi+Oman+Yemen,1,1,0,0,3,613,D,D,M,L,L,50,Hard,TRUE,FALSE
24,fruit,fruit,فاكِهَة,NOUN,ديسار,دسر,Tunisia+Libya,1,1,0,0,1,25,D,D,L,L,L,0,Hard,TRUE,FALSE
24,fruit,fruit,فاكِهَة,NOUN,غلة,غلل,Tunisia+Libya,1,1,0,0,2,72,D,D,M,L,L,50,Hard,TRUE,FALSE
24,fruit,fruit,فاكِهَة,NOUN,فاكهة,فكه,"Egypt+Sudan, Iraq, Tunisia+Libya, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",5,6,1,0,3,525,S,D,M,H,H,1250,Easy,TRUE,FALSE
24,fruit,fruit,فاكِهَة,NOUN,فاكية,فك,Morocco+Algeria,1,2,0,0,1,4,D,D,L,L,M,50,Hard,TRUE,FALSE
24,fruit,fruit,فاكِهَة,NOUN,فروي,فر,Morocco+Algeria,1,1,0,1,2,308,D,S,M,L,L,150,Medium,TRUE,FALSE
24,fruit,fruit,فاكِهَة,NOUN,فواكة,فكه,Syria+Lebanon+Jordan+Palestine,1,6,0,0,2,55,D,D,M,L,H,150,Medium,TRUE,FALSE
24,fruit,fruit,فاكِهَة,NOUN,فواكه,فكه,"Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Morocco+Algeria, Egypt+Sudan, Qatar+Saudi+Oman+Yemen",6,6,1,0,4,"8,947",S,D,M,H,H,1250,Easy,TRUE,FALSE
24,fruit,fruit,فاكِهَة,NOUN,فواكي,فك,Syria+Lebanon+Jordan+Palestine,1,2,0,0,1,24,D,D,L,L,M,50,Hard,TRUE,FALSE
24,fruit,fruit,فاكِهَة,NOUN,فوالة,فل,Qatar+Saudi+Oman+Yemen,1,1,0,0,1,22,D,D,L,L,L,0,Hard,TRUE,FALSE
24,fruit,fruit,فاكِهَة,NOUN,هبش,هبش,Qatar+Saudi+Oman+Yemen,1,1,0,0,2,169,D,D,M,L,L,50,Hard,TRUE,FALSE
25,message,message,رِسالَة,NOUN,اس ام اس,س+مم+س,Morocco+Algeria,1,1,0,0,6,"2,913,790",D,D,H,L,L,100,Medium,FALSE,FALSE
25,message,message,رِسالَة,NOUN,جواب,جب,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Tunisia+Libya",3,3,0,0,5,"91,640",D,D,H,M,M,200,Easy,FALSE,FALSE
25,message,message,رِسالَة,NOUN,خطاب,خطب,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,2,0,0,5,"175,586",D,D,H,M,M,200,Easy,FALSE,FALSE
25,message,message,رِسالَة,NOUN,رسالة,رسل,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",6,6,1,0,4,"8,707",S,D,M,H,H,1250,Easy,FALSE,FALSE
25,message,message,رِسالَة,NOUN,مساج,مسج,Morocco+Algeria,1,2,0,1,5,"67,216",D,S,H,L,M,250,Easy,FALSE,FALSE
25,message,message,رِسالَة,NOUN,مسج,مسج,Qatar+Saudi+Oman+Yemen,1,2,0,1,4,"28,270",D,S,M,L,M,200,Easy,FALSE,FALSE
25,message,message,رِسالَة,NOUN,مكتوب,كتب,"Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya",3,3,0,0,5,"246,078",D,D,H,M,M,200,Easy,FALSE,FALSE
26,american,américain,أَمْرِيكِيّ,ADJ,اميركاني,مرك,Syria+Lebanon+Jordan+Palestine,1,6,0,1,1,26,D,S,L,L,H,200,Easy,FALSE,FALSE
26,american,américain,أَمْرِيكِيّ,ADJ,امريكاني,مرك,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Tunisia+Libya",3,6,0,1,3,467,D,S,M,M,H,300,Easy,FALSE,FALSE
26,american,américain,أَمْرِيكِيّ,ADJ,امريكي,مرك,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",6,6,1,0,5,"176,280",S,D,H,H,H,1300,Easy,FALSE,FALSE
26,american,américain,أَمْرِيكِيّ,ADJ,امركاني,مركن,Syria+Lebanon+Jordan+Palestine,1,2,0,1,1,19,D,S,L,L,M,150,Medium,FALSE,FALSE
26,american,américain,أَمْرِيكِيّ,ADJ,اميركي,مرك,Syria+Lebanon+Jordan+Palestine,1,6,1,0,4,"14,511",S,D,M,L,H,1150,Easy,FALSE,FALSE
26,american,américain,أَمْرِيكِيّ,ADJ,مركاني,مركن,Morocco+Algeria,1,2,0,1,0,0,D,S,L,L,M,150,Medium,FALSE,FALSE
27,leather,cuir,جِلْد,NOUN,جلد,جلد,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",6,6,1,0,5,"204,437",S,D,H,H,H,1300,Easy,FALSE,FALSE
27,leather,cuir,جِلْد,NOUN,كوير,كر,"Morocco+Algeria, Tunisia+Libya",2,2,0,1,2,215,D,S,M,M,M,250,Easy,FALSE,FALSE
28,cold,froid,بارِد,ADJ,بارد,برد,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",6,6,1,0,5,"274,450",S,D,H,H,H,1300,Easy,TRUE,FALSE
28,cold,froid,بارِد,ADJ,برد,برد,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,6,1,0,6,"939,124",S,D,H,M,H,1250,Easy,TRUE,FALSE
28,cold,froid,بارِد,ADJ,ثالج,ثلج,Qatar+Saudi+Oman+Yemen,1,1,0,0,2,91,D,D,M,L,L,50,Hard,TRUE,FALSE
28,cold,froid,بارِد,ADJ,ثلج,ثلج,Qatar+Saudi+Oman+Yemen,1,1,0,0,5,"45,620",D,D,H,L,L,100,Medium,TRUE,FALSE
28,cold,froid,بارِد,ADJ,ساقع,سقع,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan",2,2,0,0,3,"2,047",D,D,M,M,M,150,Medium,TRUE,FALSE
28,cold,froid,بارِد,ADJ,صاقط,صقط,Egypt+Sudan,1,1,0,0,2,203,D,D,M,L,L,50,Hard,TRUE,FALSE
28,cold,froid,بارِد,ADJ,صردة,صرد,Qatar+Saudi+Oman+Yemen,1,1,0,0,0,0,D,D,L,L,L,0,Hard,TRUE,FALSE
28,cold,froid,بارِد,ADJ,صقع,صقع,Tunisia+Libya,1,1,0,0,4,"3,413",D,D,M,L,L,50,Hard,TRUE,FALSE
28,cold,froid,بارِد,ADJ,فري,فر,Morocco+Algeria,1,1,0,1,4,"23,119",D,S,M,L,L,150,Medium,TRUE,FALSE
28,cold,froid,بارِد,ADJ,قرصة,قرص,Qatar+Saudi+Oman+Yemen,1,1,0,0,2,211,D,D,M,L,L,50,Hard,TRUE,FALSE
28,cold,froid,بارِد,ADJ,مسقع,مسقع,Syria+Lebanon+Jordan+Palestine,1,1,0,0,2,154,D,D,M,L,L,50,Hard,TRUE,FALSE
28,cold,froid,بارِد,ADJ,مصقع,صقع,Tunisia+Libya,1,1,0,0,2,309,D,D,M,L,L,50,Hard,TRUE,FALSE
29,music,musique,مُوسِيقَى,NOUN,دق طبل,دقق+طبل,Qatar+Saudi+Oman+Yemen,1,1,0,0,5,"174,384",D,D,H,L,L,100,Medium,TRUE,FALSE
29,music,musique,مُوسِيقَى,NOUN,طرب,طرب,Qatar+Saudi+Oman+Yemen,1,1,0,0,5,"90,226",D,D,H,L,L,100,Medium,TRUE,FALSE
29,music,musique,مُوسِيقَى,NOUN,لاموزيك,لمزك,Morocco+Algeria,1,1,0,0,0,2,D,D,L,L,L,0,Hard,TRUE,FALSE
29,music,musique,مُوسِيقَى,NOUN,مزيكة,مزك,Egypt+Sudan,1,2,0,1,1,26,D,S,L,L,M,150,Medium,TRUE,FALSE
29,music,musique,مُوسِيقَى,NOUN,موزيكة,مزك,Tunisia+Libya,1,2,0,1,1,3,D,S,L,L,M,150,Medium,TRUE,FALSE
29,music,musique,مُوسِيقَى,NOUN,موسيقى,مسق,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,6,1,0,3,"2,748",S,D,M,H,H,1250,Easy,TRUE,FALSE
29,music,musique,مُوسِيقَى,NOUN,موسيقي,مسق,Qatar+Saudi+Oman+Yemen,1,6,1,0,5,"154,303",S,D,H,L,H,1200,Easy,TRUE,FALSE
30,blanket,couverture,بَطّانِيَّة,NOUN,برنوص,برنص,Qatar+Saudi+Oman+Yemen,1,1,0,0,2,146,D,D,M,L,L,50,Hard,TRUE,TRUE
30,blanket,couverture,بَطّانِيَّة,NOUN,بطانية,بطن,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Morocco+Algeria, Qatar+Saudi+Oman+Yemen",6,6,1,0,2,210,S,D,M,H,H,1250,Easy,TRUE,TRUE
30,blanket,couverture,بَطّانِيَّة,NOUN,حرام,حرم,Syria+Lebanon+Jordan+Palestine,1,1,0,0,6,"506,241",D,D,H,L,L,100,Medium,TRUE,TRUE
30,blanket,couverture,بَطّانِيَّة,NOUN,شاذر,شذر,Qatar+Saudi+Oman+Yemen,1,1,0,0,0,1,D,D,L,L,L,0,Hard,TRUE,TRUE
30,blanket,couverture,بَطّانِيَّة,NOUN,غطا,غط,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Morocco+Algeria, Qatar+Saudi+Oman+Yemen",5,6,0,0,4,"11,475",D,D,M,H,H,250,Easy,TRUE,TRUE
30,blanket,couverture,بَطّانِيَّة,NOUN,غطاء,غط,Tunisia+Libya,1,6,0,0,5,"130,549",D,D,H,L,H,200,Easy,TRUE,TRUE
30,blanket,couverture,بَطّانِيَّة,NOUN,فراش,فرش,Qatar+Saudi+Oman+Yemen,1,2,0,0,5,"59,578",D,D,H,L,M,150,Medium,TRUE,TRUE
30,blanket,couverture,بَطّانِيَّة,NOUN,فرشية,فرش,Tunisia+Libya,1,2,0,0,0,0,D,D,L,L,M,50,Hard,TRUE,TRUE
30,blanket,couverture,بَطّانِيَّة,NOUN,كمبل,كمبل,Qatar+Saudi+Oman+Yemen,1,1,0,0,3,332,D,D,M,L,L,50,Hard,TRUE,TRUE
30,blanket,couverture,بَطّانِيَّة,NOUN,كوفرتة,كفرت,Morocco+Algeria,1,1,0,0,0,1,D,D,L,L,L,0,Hard,TRUE,TRUE
30,blanket,couverture,بَطّانِيَّة,NOUN,كيشة,كش,Morocco+Algeria,1,1,0,0,1,6,D,D,L,L,L,0,Hard,TRUE,TRUE
30,blanket,couverture,بَطّانِيَّة,NOUN,لحاف,لحف,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen, Egypt+Sudan",4,4,0,0,4,"20,331",D,D,M,H,H,250,Easy,TRUE,TRUE
30,blanket,couverture,بَطّانِيَّة,NOUN,ملاية,مل,Morocco+Algeria,1,1,0,0,2,48,D,D,M,L,L,50,Hard,TRUE,TRUE
31,beach,plage,شاطِئ,NOUN,بحر,بحر,"Morocco+Algeria, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Egypt+Sudan",4,4,0,0,6,"375,375",D,D,H,H,H,300,Easy,TRUE,TRUE
31,beach,plage,شاطِئ,NOUN,بلاج,بلج,"Egypt+Sudan, Morocco+Algeria",2,2,0,1,3,"1,727",D,S,M,M,M,250,Easy,TRUE,TRUE
31,beach,plage,شاطِئ,NOUN,ساحل,سحل,Qatar+Saudi+Oman+Yemen,1,1,0,0,4,"24,715",D,D,M,L,L,50,Hard,TRUE,TRUE
31,beach,plage,شاطِئ,NOUN,شاطئ,شط,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen",4,4,1,0,5,"43,651",S,D,H,H,H,1300,Easy,TRUE,TRUE
31,beach,plage,شاطِئ,NOUN,شاطي,شط,Iraq,1,4,1,0,4,"6,326",S,D,M,L,H,1150,Easy,TRUE,TRUE
31,beach,plage,شاطِئ,NOUN,شط,شطط,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Tunisia+Libya",3,3,1,0,4,"13,751",S,D,M,M,M,1150,Easy,TRUE,TRUE
31,beach,plage,شاطِئ,NOUN,كورنيش,كرنش,Qatar+Saudi+Oman+Yemen,1,1,0,0,5,"32,931",D,D,H,L,L,100,Medium,TRUE,TRUE
31,beach,plage,شاطِئ,NOUN,لابلاج,لبلج,Morocco+Algeria,1,1,0,0,1,3,D,D,L,L,L,0,Hard,TRUE,TRUE
32,driver,chauffeur,سائِق,NOUN,دريول,درل,Qatar+Saudi+Oman+Yemen,1,1,0,0,3,709,D,D,M,L,L,50,Hard,FALSE,FALSE
32,driver,chauffeur,سائِق,NOUN,سائق,سق,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,5,1,0,5,"67,979",S,D,H,M,H,1250,Easy,FALSE,FALSE
32,driver,chauffeur,سائِق,NOUN,سايق,سق,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",3,5,1,0,4,"9,944",S,D,M,M,H,1200,Easy,FALSE,FALSE
32,driver,chauffeur,سائِق,NOUN,سواق,سق,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",4,5,1,0,4,"28,268",S,D,M,H,H,1250,Easy,FALSE,FALSE
32,driver,chauffeur,سائِق,NOUN,شفور,شفر,"Morocco+Algeria, Tunisia+Libya",2,3,0,1,0,0,D,S,L,M,M,200,Easy,FALSE,FALSE
32,driver,chauffeur,سائِق,NOUN,شوفور,شفر,"Morocco+Algeria, Syria+Lebanon+Jordan+Palestine",2,3,0,1,1,26,D,S,L,M,M,200,Easy,FALSE,FALSE
32,driver,chauffeur,سائِق,NOUN,شوفير,شفر,Syria+Lebanon+Jordan+Palestine,1,3,0,1,3,712,D,S,M,L,M,200,Easy,FALSE,FALSE
32,driver,chauffeur,سائِق,NOUN,شيفور,شفر,Morocco+Algeria,1,3,0,1,2,43,D,S,M,L,M,200,Easy,FALSE,FALSE
33,juice,jus,عَصِير,NOUN,جو,ج,"Morocco+Algeria, Tunisia+Libya",2,2,0,1,6,"338,229",D,S,H,M,M,300,Easy,TRUE,TRUE
33,juice,jus,عَصِير,NOUN,زوم,زم,Syria+Lebanon+Jordan+Palestine,1,1,0,0,4,"4,040",D,D,M,L,L,50,Hard,TRUE,TRUE
33,juice,jus,عَصِير,NOUN,شراب,شرب,Syria+Lebanon+Jordan+Palestine,1,1,0,0,5,"31,913",D,D,H,L,L,100,Medium,TRUE,TRUE
33,juice,jus,عَصِير,NOUN,شربت,شربت,Qatar+Saudi+Oman+Yemen,1,1,0,0,5,"36,214",D,D,H,L,L,100,Medium,TRUE,TRUE
33,juice,jus,عَصِير,NOUN,عصير,عصر,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,6,1,0,5,"73,604",S,D,H,H,H,1300,Easy,TRUE,TRUE
34,market,marché,سُوق,NOUN,اورزدي,رزد,Iraq,1,1,0,0,1,4,D,D,L,L,L,0,Hard,TRUE,FALSE
34,market,marché,سُوق,NOUN,سوبر ماركت,سبر+مركت,Qatar+Saudi+Oman+Yemen,1,1,0,0,5,"113,030",D,D,H,L,L,100,Medium,TRUE,FALSE
34,market,marché,سُوق,NOUN,سوق,سق,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,6,1,0,5,"251,073",S,D,H,H,H,1300,Easy,TRUE,FALSE
34,market,marché,سُوق,NOUN,عرصة,عرص,Qatar+Saudi+Oman+Yemen,1,1,0,0,2,45,D,D,M,L,L,50,Hard,TRUE,FALSE
34,market,marché,سُوق,NOUN,مارشي,مرش,Morocco+Algeria,1,2,0,0,2,59,D,D,M,L,M,100,Medium,TRUE,FALSE
34,market,marché,سُوق,NOUN,مرشي,مرش,Tunisia+Libya,1,2,0,0,2,50,D,D,M,L,M,100,Medium,TRUE,FALSE
34,market,marché,سُوق,NOUN,مول,مل,Qatar+Saudi+Oman+Yemen,1,1,0,0,5,"94,249",D,D,H,L,L,100,Medium,TRUE,FALSE
34,market,marché,سُوق,NOUN,هبطة,هبط,Qatar+Saudi+Oman+Yemen,1,1,0,0,1,17,D,D,L,L,L,0,Hard,TRUE,FALSE
35,tennis,tennis,تِنِس,NOUN,تنس,تنس,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",6,6,1,1,5,"126,897",S,S,H,H,H,1400,Easy,FALSE,FALSE
35,tennis,tennis,تِنِس,NOUN,تنيس,تنس,"Tunisia+Libya, Morocco+Algeria",2,6,1,1,2,49,S,S,M,M,H,1300,Easy,FALSE,FALSE
36,meeting,réunion,ٱِجْتِماع,NOUN,اجتماع,جمع,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",6,6,1,0,5,"216,809",S,D,H,H,H,1300,Easy,TRUE,TRUE
36,meeting,réunion,ٱِجْتِماع,NOUN,تجمع,جمع,Qatar+Saudi+Oman+Yemen,1,6,0,0,6,"338,953",D,D,H,L,H,200,Easy,TRUE,TRUE
36,meeting,réunion,ٱِجْتِماع,NOUN,جتماع,جتمع,Morocco+Algeria,1,1,1,0,3,674,S,D,M,L,L,1050,Easy,TRUE,TRUE
36,meeting,réunion,ٱِجْتِماع,NOUN,جلسة,جلس,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen, Egypt+Sudan, Tunisia+Libya",4,4,0,0,4,"3,347",D,D,M,H,H,250,Easy,TRUE,TRUE
36,meeting,réunion,ٱِجْتِماع,NOUN,جمعة,جمع,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,6,0,0,4,"4,904",D,D,M,M,H,200,Easy,TRUE,TRUE
36,meeting,réunion,ٱِجْتِماع,NOUN,ريونيو,رن,Morocco+Algeria,1,1,0,0,0,0,D,D,L,L,L,0,Hard,TRUE,TRUE
36,meeting,réunion,ٱِجْتِماع,NOUN,ريينيو,رن,Morocco+Algeria,1,1,0,0,0,0,D,D,L,L,L,0,Hard,TRUE,TRUE
36,meeting,réunion,ٱِجْتِماع,NOUN,قعدة,قعد,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan",2,2,0,0,3,931,D,D,M,M,M,150,Medium,TRUE,TRUE
36,meeting,réunion,ٱِجْتِماع,NOUN,لقاء,لق,"Syria+Lebanon+Jordan+Palestine, Tunisia+Libya",2,3,0,0,6,"802,197",D,D,H,M,M,200,Easy,TRUE,TRUE
36,meeting,réunion,ٱِجْتِماع,NOUN,لمة,لمم,"Qatar+Saudi+Oman+Yemen, Tunisia+Libya",2,2,0,0,3,424,D,D,M,M,M,150,Medium,TRUE,TRUE
36,meeting,réunion,ٱِجْتِماع,NOUN,مقابلة,قبل,"Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Egypt+Sudan",3,3,0,0,3,"1,506",D,D,M,M,M,150,Medium,TRUE,TRUE
36,meeting,réunion,ٱِجْتِماع,NOUN,ملاقاة,لق,Qatar+Saudi+Oman+Yemen,1,3,0,0,1,29,D,D,L,L,M,50,Hard,TRUE,TRUE
36,meeting,réunion,ٱِجْتِماع,NOUN,ملتقى,لق,Tunisia+Libya,1,3,0,0,4,"7,833",D,D,M,L,M,100,Medium,TRUE,TRUE
36,meeting,réunion,ٱِجْتِماع,NOUN,ندوة,ند,Tunisia+Libya,1,1,0,0,3,530,D,D,M,L,L,50,Hard,TRUE,TRUE
37,cheese,fromage,جُبْن,NOUN,جبن,جبن,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen, Morocco+Algeria, Tunisia+Libya",5,6,1,0,4,"18,897",S,D,M,H,H,1250,Easy,FALSE,FALSE
37,cheese,fromage,جُبْن,NOUN,جبنة,جبن,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",4,6,1,0,3,569,S,D,M,H,H,1250,Easy,FALSE,FALSE
37,cheese,fromage,جُبْن,NOUN,فرماج,فرمج,"Morocco+Algeria, Tunisia+Libya",2,2,0,1,2,55,D,S,M,M,M,250,Easy,FALSE,FALSE
38,green,vert,أَخْضَر,ADJ,اخضر,خضر,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",5,6,1,0,5,"104,122",S,D,H,H,H,1300,Easy,TRUE,FALSE
38,green,vert,أَخْضَر,ADJ,خضر,خضر,"Morocco+Algeria, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",4,6,1,0,5,"43,359",S,D,H,H,H,1300,Easy,TRUE,FALSE
38,green,vert,أَخْضَر,ADJ,زيتوني,زت,Syria+Lebanon+Jordan+Palestine,1,1,0,0,3,385,D,D,M,L,L,50,Hard,TRUE,FALSE
38,green,vert,أَخْضَر,ADJ,فير,فر,Morocco+Algeria,1,1,0,1,4,"4,822",D,S,M,L,L,150,Medium,TRUE,FALSE
38,green,vert,أَخْضَر,ADJ,مخضر,مخضر,Egypt+Sudan,1,1,0,0,3,886,D,D,M,L,L,50,Hard,TRUE,FALSE
39,french,français,فَرَنْسِيّ,ADJ,سوري,سر,Tunisia+Libya,1,1,0,0,5,"241,003",D,D,H,L,L,100,Medium,FALSE,FALSE
39,french,français,فَرَنْسِيّ,ADJ,فرنساوي,فرنس,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Tunisia+Libya, Morocco+Algeria, Qatar+Saudi+Oman+Yemen",5,6,1,0,4,"3,237",S,D,M,H,H,1250,Easy,FALSE,FALSE
39,french,français,فَرَنْسِيّ,ADJ,فرنساوى,فرنس,Egypt+Sudan,1,6,1,0,1,30,S,D,L,L,H,1100,Easy,FALSE,FALSE
39,french,français,فَرَنْسِيّ,ADJ,فرنسي,فرنس,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen, Morocco+Algeria, Egypt+Sudan",5,6,1,0,5,"65,439",S,D,H,H,H,1300,Easy,FALSE,FALSE
39,french,français,فَرَنْسِيّ,ADJ,فرونسي,فرنس,Morocco+Algeria,1,6,1,0,2,78,S,D,M,L,H,1150,Easy,FALSE,FALSE
40,ham,jambon,لَحْم ال+ خِنْزِير,NOUN,جمبون,جمبن,"Morocco+Algeria, Tunisia+Libya",2,2,0,1,1,5,D,S,L,M,M,200,Easy,FALSE,FALSE
40,ham,jambon,لَحْم ال+ خِنْزِير,NOUN,حلوف,حلف,"Morocco+Algeria, Tunisia+Libya",2,2,0,0,4,"5,752",D,D,M,M,M,150,Medium,FALSE,FALSE
40,ham,jambon,لَحْم ال+ خِنْزِير,NOUN,خنزير,خنزر,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",3,3,0,0,4,"25,839",D,D,M,M,M,150,Medium,FALSE,FALSE
40,ham,jambon,لَحْم ال+ خِنْزِير,NOUN,لحم الخنزير,لحم+خنزر,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,4,0,0,5,"132,954",D,D,H,M,H,250,Easy,FALSE,FALSE
40,ham,jambon,لَحْم ال+ خِنْزِير,NOUN,لحم بورك,لحم+برك,Iraq,1,1,0,0,5,"105,918",D,D,H,L,L,100,Medium,FALSE,FALSE
40,ham,jambon,لَحْم ال+ خِنْزِير,NOUN,لحم خنزير,لحم+خنزر,"Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",3,4,0,0,5,"123,029",D,D,H,M,H,250,Easy,FALSE,FALSE
40,ham,jambon,لَحْم ال+ خِنْزِير,NOUN,لحمة خنزير,لحم+خنزر,Egypt+Sudan,1,4,0,0,4,"26,642",D,D,M,L,H,150,Medium,FALSE,FALSE
