ID,English,French,MSA,POS,CODA,Region,DCom,RCom,ASim,FSim,DFreq,DA_Frequency,ASimLevel,FSimLevel,DFreqLevel,DComLevel,RComLevel,EasinessScore,EasinessCategory
24,fruit,fruit,فاكِهَة,NOUN,فواكي,Syria+Lebanon+Jordan+Palestine,1,2,0,0,1,24,D,D,L,L,M,50,Hard
24,fruit,fruit,فاكِهَة,NOUN,فوالة,Qatar+Saudi+Oman+Yemen,1,4,0,0,1,22,D,D,L,L,H,100,Medium
24,fruit,fruit,فاكِهَة,NOUN,هبش,Qatar+Saudi+Oman+Yemen,1,2,0,0,2,169,D,D,M,L,M,100,Medium
25,message,message,رِسالَة,NOUN,اس ام اس,Morocco+Algeria,1,1,0,0,6,"2,913,790",D,D,H,L,L,100,Medium
25,message,message,رِسالَة,NOUN,جواب,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Tunisia+Libya",3,6,0,0,5,"91,640",D,D,H,M,H,250,Easy
25,message,message,رِسالَة,NOUN,خطاب,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,3,0,0,5,"175,586",D,D,H,M,M,200,Easy
25,message,message,رِسالَة,NOUN,رسالة,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",6,6,1,0,4,"8,707",S,D,M,H,H,1250,Easy
25,message,message,رِسالَة,NOUN,مساج,Morocco+Algeria,1,2,0,1,5,"67,216",D,S,H,L,M,250,Easy
25,message,message,رِسالَة,NOUN,مسج,Qatar+Saudi+Oman+Yemen,1,2,0,1,4,"28,270",D,S,M,L,M,200,Easy
25,message,message,رِسالَة,NOUN,مكتوب,"Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya",3,6,0,0,5,"246,078",D,D,H,M,H,250,Easy
26,american,américain,أَمْرِيكِيّ,ADJ,اميركاني,Syria+Lebanon+Jordan+Palestine,1,6,0,1,1,26,D,S,L,L,H,200,Easy
26,american,américain,أَمْرِيكِيّ,ADJ,امريكاني,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Tunisia+Libya",3,6,0,1,3,467,D,S,M,M,H,300,Easy
26,american,américain,أَمْرِيكِيّ,ADJ,امريكي,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",6,6,1,0,5,"176,280",S,D,H,H,H,1300,Easy
26,american,américain,أَمْرِيكِيّ,ADJ,امركاني,Syria+Lebanon+Jordan+Palestine,1,2,0,1,1,19,D,S,L,L,M,150,Medium
26,american,américain,أَمْرِيكِيّ,ADJ,اميركي,Syria+Lebanon+Jordan+Palestine,1,6,1,0,4,"14,511",S,D,M,L,H,1150,Easy
26,american,américain,أَمْرِيكِيّ,ADJ,مركاني,Morocco+Algeria,1,2,0,1,0,0,D,S,L,L,M,150,Medium
27,leather,cuir,جِلْد,NOUN,جلد,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",6,6,1,0,5,"204,437",S,D,H,H,H,1300,Easy
27,leather,cuir,جِلْد,NOUN,كوير,"Morocco+Algeria, Tunisia+Libya",2,6,0,1,2,215,D,S,M,M,H,300,Easy
28,cold,froid,بارِد,ADJ,بارد,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",6,6,1,0,5,"274,450",S,D,H,H,H,1300,Easy
28,cold,froid,بارِد,ADJ,برد,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,6,1,0,6,"939,124",S,D,H,M,H,1250,Easy
28,cold,froid,بارِد,ADJ,ثالج,Qatar+Saudi+Oman+Yemen,1,6,0,0,2,91,D,D,M,L,H,150,Medium
28,cold,froid,بارِد,ADJ,ثلج,Qatar+Saudi+Oman+Yemen,1,6,0,0,5,"45,620",D,D,H,L,H,200,Easy
28,cold,froid,بارِد,ADJ,ساقع,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan",2,2,0,0,3,"2,047",D,D,M,M,M,150,Medium
28,cold,froid,بارِد,ADJ,صاقط,Egypt+Sudan,1,1,0,0,2,203,D,D,M,L,L,50,Hard
28,cold,froid,بارِد,ADJ,صردة,Qatar+Saudi+Oman+Yemen,1,1,0,0,0,0,D,D,L,L,L,0,Hard
28,cold,froid,بارِد,ADJ,صقع,Tunisia+Libya,1,1,0,0,4,"3,413",D,D,M,L,L,50,Hard
28,cold,froid,بارِد,ADJ,فري,Morocco+Algeria,1,6,0,1,4,"23,119",D,S,M,L,H,250,Easy
28,cold,froid,بارِد,ADJ,قرصة,Qatar+Saudi+Oman+Yemen,1,1,0,0,2,211,D,D,M,L,L,50,Hard
28,cold,froid,بارِد,ADJ,مسقع,Syria+Lebanon+Jordan+Palestine,1,1,0,0,2,154,D,D,M,L,L,50,Hard
28,cold,froid,بارِد,ADJ,مصقع,Tunisia+Libya,1,1,0,0,2,309,D,D,M,L,L,50,Hard
29,music,musique,مُوسِيقَى,NOUN,دق طبل,Qatar+Saudi+Oman+Yemen,1,1,0,0,5,"174,384",D,D,H,L,L,100,Medium
29,music,musique,مُوسِيقَى,NOUN,طرب,Qatar+Saudi+Oman+Yemen,1,1,0,0,5,"90,226",D,D,H,L,L,100,Medium
29,music,musique,مُوسِيقَى,NOUN,لاموزيك,Morocco+Algeria,1,1,0,0,0,2,D,D,L,L,L,0,Hard
29,music,musique,مُوسِيقَى,NOUN,مزيكة,Egypt+Sudan,1,2,0,1,1,26,D,S,L,L,M,150,Medium
29,music,musique,مُوسِيقَى,NOUN,موزيكة,Tunisia+Libya,1,2,0,1,1,3,D,S,L,L,M,150,Medium
29,music,musique,مُوسِيقَى,NOUN,موسيقى,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,6,1,0,3,"2,748",S,D,M,H,H,1250,Easy
29,music,musique,مُوسِيقَى,NOUN,موسيقي,Qatar+Saudi+Oman+Yemen,1,6,1,0,5,"154,303",S,D,H,L,H,1200,Easy
30,blanket,couverture,بَطّانِيَّة,NOUN,برنوص,Qatar+Saudi+Oman+Yemen,1,1,0,0,2,146,D,D,M,L,L,50,Hard
30,blanket,couverture,بَطّانِيَّة,NOUN,بطانية,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Morocco+Algeria, Qatar+Saudi+Oman+Yemen",6,6,1,0,2,210,S,D,M,H,H,1250,Easy
30,blanket,couverture,بَطّانِيَّة,NOUN,حرام,Syria+Lebanon+Jordan+Palestine,1,5,0,0,6,"506,241",D,D,H,L,H,200,Easy
30,blanket,couverture,بَطّانِيَّة,NOUN,شاذر,Qatar+Saudi+Oman+Yemen,1,1,0,0,0,1,D,D,L,L,L,0,Hard
30,blanket,couverture,بَطّانِيَّة,NOUN,غطا,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Morocco+Algeria, Qatar+Saudi+Oman+Yemen",5,6,0,0,4,"11,475",D,D,M,H,H,250,Easy
30,blanket,couverture,بَطّانِيَّة,NOUN,غطاء,Tunisia+Libya,1,6,0,0,5,"130,549",D,D,H,L,H,200,Easy
30,blanket,couverture,بَطّانِيَّة,NOUN,فراش,Qatar+Saudi+Oman+Yemen,1,6,0,0,5,"59,578",D,D,H,L,H,200,Easy
30,blanket,couverture,بَطّانِيَّة,NOUN,فرشية,Tunisia+Libya,1,6,0,0,0,0,D,D,L,L,H,100,Medium
30,blanket,couverture,بَطّانِيَّة,NOUN,كمبل,Qatar+Saudi+Oman+Yemen,1,1,0,0,3,332,D,D,M,L,L,50,Hard
30,blanket,couverture,بَطّانِيَّة,NOUN,كوفرتة,Morocco+Algeria,1,1,0,0,0,1,D,D,L,L,L,0,Hard
30,blanket,couverture,بَطّانِيَّة,NOUN,كيشة,Morocco+Algeria,1,4,0,0,1,6,D,D,L,L,H,100,Medium
30,blanket,couverture,بَطّانِيَّة,NOUN,لحاف,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen, Egypt+Sudan",4,4,0,0,4,"20,331",D,D,M,H,H,250,Easy
30,blanket,couverture,بَطّانِيَّة,NOUN,ملاية,Morocco+Algeria,1,6,0,0,2,48,D,D,M,L,H,150,Medium
31,beach,plage,شاطِئ,NOUN,بحر,"Morocco+Algeria, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Egypt+Sudan",4,6,0,0,6,"375,375",D,D,H,H,H,300,Easy
31,beach,plage,شاطِئ,NOUN,بلاج,"Egypt+Sudan, Morocco+Algeria",2,2,0,1,3,"1,727",D,S,M,M,M,250,Easy
31,beach,plage,شاطِئ,NOUN,ساحل,Qatar+Saudi+Oman+Yemen,1,1,0,0,4,"24,715",D,D,M,L,L,50,Hard
31,beach,plage,شاطِئ,NOUN,شاطئ,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen",4,4,1,0,5,"43,651",S,D,H,H,H,1300,Easy
31,beach,plage,شاطِئ,NOUN,شاطي,Iraq,1,4,1,0,4,"6,326",S,D,M,L,H,1150,Easy
31,beach,plage,شاطِئ,NOUN,شط,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Tunisia+Libya",3,4,1,0,4,"13,751",S,D,M,M,H,1200,Easy
31,beach,plage,شاطِئ,NOUN,كورنيش,Qatar+Saudi+Oman+Yemen,1,1,0,0,5,"32,931",D,D,H,L,L,100,Medium
31,beach,plage,شاطِئ,NOUN,لابلاج,Morocco+Algeria,1,1,0,0,1,3,D,D,L,L,L,0,Hard
32,driver,chauffeur,سائِق,NOUN,دريول,Qatar+Saudi+Oman+Yemen,1,1,0,0,3,709,D,D,M,L,L,50,Hard
32,driver,chauffeur,سائِق,NOUN,سائق,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,6,1,0,5,"67,979",S,D,H,M,H,1250,Easy
32,driver,chauffeur,سائِق,NOUN,سايق,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",3,6,1,0,4,"9,944",S,D,M,M,H,1200,Easy
32,driver,chauffeur,سائِق,NOUN,سواق,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",4,6,1,0,4,"28,268",S,D,M,H,H,1250,Easy
32,driver,chauffeur,سائِق,NOUN,شفور,"Morocco+Algeria, Tunisia+Libya",2,3,0,1,0,0,D,S,L,M,M,200,Easy
32,driver,chauffeur,سائِق,NOUN,شوفور,"Morocco+Algeria, Syria+Lebanon+Jordan+Palestine",2,3,0,1,1,26,D,S,L,M,M,200,Easy
32,driver,chauffeur,سائِق,NOUN,شوفير,Syria+Lebanon+Jordan+Palestine,1,3,0,1,3,712,D,S,M,L,M,200,Easy
32,driver,chauffeur,سائِق,NOUN,شيفور,Morocco+Algeria,1,3,0,1,2,43,D,S,M,L,M,200,Easy
33,juice,jus,عَصِير,NOUN,جو,"Morocco+Algeria, Tunisia+Libya",2,6,0,1,6,"338,229",D,S,H,M,H,350,Easy
33,juice,jus,عَصِير,NOUN,زوم,Syria+Lebanon+Jordan+Palestine,1,2,0,0,4,"4,040",D,D,M,L,M,100,Medium
33,juice,jus,عَصِير,NOUN,شراب,Syria+Lebanon+Jordan+Palestine,1,6,0,0,5,"31,913",D,D,H,L,H,200,Easy
33,juice,jus,عَصِير,NOUN,شربت,Qatar+Saudi+Oman+Yemen,1,1,0,0,5,"36,214",D,D,H,L,L,100,Medium
33,juice,jus,عَصِير,NOUN,عصير,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,6,1,0,5,"73,604",S,D,H,H,H,1300,Easy
34,market,marché,سُوق,NOUN,اورزدي,Iraq,1,1,0,0,1,4,D,D,L,L,L,0,Hard
34,market,marché,سُوق,NOUN,سوبر ماركت,Qatar+Saudi+Oman+Yemen,1,1,0,0,5,"113,030",D,D,H,L,L,100,Medium
34,market,marché,سُوق,NOUN,سوق,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,6,1,0,5,"251,073",S,D,H,H,H,1300,Easy
34,market,marché,سُوق,NOUN,عرصة,Qatar+Saudi+Oman+Yemen,1,1,0,0,2,45,D,D,M,L,L,50,Hard
34,market,marché,سُوق,NOUN,مارشي,Morocco+Algeria,1,2,0,0,2,59,D,D,M,L,M,100,Medium
34,market,marché,سُوق,NOUN,مرشي,Tunisia+Libya,1,2,0,0,2,50,D,D,M,L,M,100,Medium
34,market,marché,سُوق,NOUN,مول,Qatar+Saudi+Oman+Yemen,1,6,0,0,5,"94,249",D,D,H,L,H,200,Easy
34,market,marché,سُوق,NOUN,هبطة,Qatar+Saudi+Oman+Yemen,1,4,0,0,1,17,D,D,L,L,H,100,Medium
35,tennis,tennis,تِنِس,NOUN,تنس,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",6,6,1,1,5,"126,897",S,S,H,H,H,1400,Easy
35,tennis,tennis,تِنِس,NOUN,تنيس,"Tunisia+Libya, Morocco+Algeria",2,6,1,1,2,49,S,S,M,M,H,1300,Easy
36,meeting,réunion,ٱِجْتِماع,NOUN,اجتماع,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",6,6,0,0,5,"216,809",D,D,H,H,H,300,Easy
36,meeting,réunion,ٱِجْتِماع,NOUN,تجمع,Qatar+Saudi+Oman+Yemen,1,6,0,0,6,"338,953",D,D,H,L,H,200,Easy
36,meeting,réunion,ٱِجْتِماع,NOUN,جتماع,Morocco+Algeria,1,1,0,0,3,674,D,D,M,L,L,50,Hard
36,meeting,réunion,ٱِجْتِماع,NOUN,جلسة,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen, Egypt+Sudan, Tunisia+Libya",4,5,0,0,4,"3,347",D,D,M,H,H,250,Easy
36,meeting,réunion,ٱِجْتِماع,NOUN,جمعة,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,6,0,0,4,"4,904",D,D,M,M,H,200,Easy
36,meeting,réunion,ٱِجْتِماع,NOUN,ريونيو,Morocco+Algeria,1,6,0,0,0,0,D,D,L,L,H,100,Medium
36,meeting,réunion,ٱِجْتِماع,NOUN,ريينيو,Morocco+Algeria,1,6,0,0,0,0,D,D,L,L,H,100,Medium
36,meeting,réunion,ٱِجْتِماع,NOUN,قعدة,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan",2,6,0,0,3,931,D,D,M,M,H,200,Easy
36,meeting,réunion,ٱِجْتِماع,NOUN,لقاء,"Syria+Lebanon+Jordan+Palestine, Tunisia+Libya",2,6,0,0,6,"802,197",D,D,H,M,H,250,Easy
36,meeting,réunion,ٱِجْتِماع,NOUN,لمة,"Qatar+Saudi+Oman+Yemen, Tunisia+Libya",2,5,0,0,3,424,D,D,M,M,H,200,Easy
36,meeting,réunion,ٱِجْتِماع,NOUN,مقابلة,"Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Egypt+Sudan",3,6,0,0,3,"1,506",D,D,M,M,H,200,Easy
36,meeting,réunion,ٱِجْتِماع,NOUN,ملاقاة,Qatar+Saudi+Oman+Yemen,1,6,0,0,1,29,D,D,L,L,H,100,Medium
36,meeting,réunion,ٱِجْتِماع,NOUN,ملتقى,Tunisia+Libya,1,6,0,0,4,"7,833",D,D,M,L,H,150,Medium
36,meeting,réunion,ٱِجْتِماع,NOUN,ندوة,Tunisia+Libya,1,5,0,0,3,530,D,D,M,L,H,150,Medium
37,cheese,fromage,جُبْن,NOUN,جبن,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen, Morocco+Algeria, Tunisia+Libya",5,6,1,0,4,"18,897",S,D,M,H,H,1250,Easy
37,cheese,fromage,جُبْن,NOUN,جبنة,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",4,6,1,0,3,569,S,D,M,H,H,1250,Easy
37,cheese,fromage,جُبْن,NOUN,فرماج,"Morocco+Algeria, Tunisia+Libya",2,2,0,1,2,55,D,S,M,M,M,250,Easy
38,green,vert,أَخْضَر,ADJ,اخضر,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",5,6,1,0,5,"104,122",S,D,H,H,H,1300,Easy
38,green,vert,أَخْضَر,ADJ,خضر,"Morocco+Algeria, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",4,6,1,0,5,"43,359",S,D,H,H,H,1300,Easy
38,green,vert,أَخْضَر,ADJ,زيتوني,Syria+Lebanon+Jordan+Palestine,1,1,0,0,3,385,D,D,M,L,L,50,Hard
38,green,vert,أَخْضَر,ADJ,فير,Morocco+Algeria,1,6,0,1,4,"4,822",D,S,M,L,H,250,Easy
38,green,vert,أَخْضَر,ADJ,مخضر,Egypt+Sudan,1,2,0,0,3,886,D,D,M,L,M,100,Medium
39,french,français,فَرَنْسِيّ,ADJ,سوري,Tunisia+Libya,1,6,0,0,5,"241,003",D,D,H,L,H,200,Easy
39,french,français,فَرَنْسِيّ,ADJ,فرنساوي,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Tunisia+Libya, Morocco+Algeria, Qatar+Saudi+Oman+Yemen",5,6,1,0,4,"3,237",S,D,M,H,H,1250,Easy
39,french,français,فَرَنْسِيّ,ADJ,فرنساوى,Egypt+Sudan,1,6,1,0,1,30,S,D,L,L,H,1100,Easy
39,french,français,فَرَنْسِيّ,ADJ,فرنسي,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen, Morocco+Algeria, Egypt+Sudan",5,6,1,0,5,"65,439",S,D,H,H,H,1300,Easy
39,french,français,فَرَنْسِيّ,ADJ,فرونسي,Morocco+Algeria,1,6,1,0,2,78,S,D,M,L,H,1150,Easy
40,ham,jambon,لَحْم ال+ خِنْزِير,NOUN,جمبون,"Morocco+Algeria, Tunisia+Libya",2,2,0,1,1,5,D,S,L,M,M,200,Easy
40,ham,jambon,لَحْم ال+ خِنْزِير,NOUN,حلوف,"Morocco+Algeria, Tunisia+Libya",2,2,0,0,4,"5,752",D,D,M,M,M,150,Medium
40,ham,jambon,لَحْم ال+ خِنْزِير,NOUN,خنزير,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",3,3,0,0,4,"25,839",D,D,M,M,M,150,Medium
40,ham,jambon,لَحْم ال+ خِنْزِير,NOUN,لحم الخنزير,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,5,0,0,5,"132,954",D,D,H,M,H,250,Easy
40,ham,jambon,لَحْم ال+ خِنْزِير,NOUN,لحم بورك,Iraq,1,1,0,0,5,"105,918",D,D,H,L,L,100,Medium
40,ham,jambon,لَحْم ال+ خِنْزِير,NOUN,لحم خنزير,"Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",3,5,0,0,5,"123,029",D,D,H,M,H,250,Easy
40,ham,jambon,لَحْم ال+ خِنْزِير,NOUN,لحمة خنزير,Egypt+Sudan,1,5,0,0,4,"26,642",D,D,M,L,H,150,Medium
41,rice,riz,رُزّ,NOUN,تمن,Iraq,1,1,0,0,4,"25,364",D,D,M,L,L,50,Hard
41,rice,riz,رُزّ,NOUN,رز,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",5,5,1,1,5,"36,137",S,S,H,H,H,1400,Easy
41,rice,riz,رُزّ,NOUN,روز,"Morocco+Algeria, Tunisia+Libya",2,2,1,1,5,"71,990",S,S,H,M,M,1300,Easy
41,rice,riz,رُزّ,NOUN,عيش,Qatar+Saudi+Oman+Yemen,1,6,0,0,5,"277,518",D,D,H,L,H,200,Easy
42,opera,opéra,أُوبِرا,NOUN,اوبرا,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,6,1,1,4,"8,759",S,S,M,H,H,1350,Easy
43,account,compte,حِساب,NOUN,حساب,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",6,6,1,0,6,"2,865,788",S,D,H,H,H,1300,Easy
43,account,compte,حِساب,NOUN,رصيد,"Egypt+Sudan, Tunisia+Libya",2,5,0,0,5,"88,357",D,D,H,M,H,250,Easy
43,account,compte,حِساب,NOUN,فاتورة,Syria+Lebanon+Jordan+Palestine,1,6,0,0,3,646,D,D,M,L,H,150,Medium
43,account,compte,حِساب,NOUN,كونت,"Morocco+Algeria, Tunisia+Libya",2,2,0,1,4,"7,417",D,S,M,M,M,250,Easy
44,direction,direction,ٱِتِّجاه,NOUN,اتجاه,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",5,6,0,0,5,"113,967",D,D,H,H,H,300,Easy
44,direction,direction,ٱِتِّجاه,NOUN,تجاه,"Morocco+Algeria, Qatar+Saudi+Oman+Yemen",2,4,0,0,5,"283,464",D,D,H,M,H,250,Easy
44,direction,direction,ٱِتِّجاه,NOUN,جنب,Egypt+Sudan,1,6,0,0,5,"233,640",D,D,H,L,H,200,Easy
44,direction,direction,ٱِتِّجاه,NOUN,جهة,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Qatar+Saudi+Oman+Yemen",4,6,0,0,4,"6,353",D,D,M,H,H,250,Easy
44,direction,direction,ٱِتِّجاه,NOUN,جيهة,Tunisia+Libya,1,6,0,0,2,118,D,D,M,L,H,150,Medium
44,direction,direction,ٱِتِّجاه,NOUN,شيرة,Tunisia+Libya,1,6,0,0,2,79,D,D,M,L,H,150,Medium
44,direction,direction,ٱِتِّجاه,NOUN,صفحة,Iraq,1,3,0,0,4,"5,500",D,D,M,L,M,100,Medium
44,direction,direction,ٱِتِّجاه,NOUN,صلا,Qatar+Saudi+Oman+Yemen,1,6,0,0,3,"2,010",D,D,M,L,H,150,Medium
44,direction,direction,ٱِتِّجاه,NOUN,صوب,Qatar+Saudi+Oman+Yemen,1,5,0,0,5,"101,020",D,D,H,L,H,200,Easy
44,direction,direction,ٱِتِّجاه,NOUN,طريق,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Qatar+Saudi+Oman+Yemen",4,6,0,0,6,"1,326,281",D,D,H,H,H,300,Easy
44,direction,direction,ٱِتِّجاه,NOUN,مسار,Syria+Lebanon+Jordan+Palestine,1,6,0,0,5,"63,576",D,D,H,L,H,200,Easy
44,direction,direction,ٱِتِّجاه,NOUN,مسلك,Syria+Lebanon+Jordan+Palestine,1,4,0,0,4,"4,167",D,D,M,L,H,150,Medium
44,direction,direction,ٱِتِّجاه,NOUN,ميلة,Syria+Lebanon+Jordan+Palestine,1,6,0,0,2,228,D,D,M,L,H,150,Medium
44,direction,direction,ٱِتِّجاه,NOUN,ناحية,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",3,4,0,0,4,"5,292",D,D,M,M,H,200,Easy
44,direction,direction,ٱِتِّجاه,NOUN,وجهة,Qatar+Saudi+Oman+Yemen,1,6,0,0,4,"4,102",D,D,M,L,H,150,Medium
44,direction,direction,ٱِتِّجاه,NOUN,يم,Qatar+Saudi+Oman+Yemen,1,1,0,0,5,"110,134",D,D,H,L,L,100,Medium
44,direction,direction,ٱِتِّجاه,NOUN,يمة,Egypt+Sudan,1,6,0,0,3,"2,163",D,D,M,L,H,150,Medium
45,delicious,délicieux,لَذِيذ,ADJ,بيشهي,Syria+Lebanon+Jordan+Palestine,1,1,0,0,2,93,D,D,M,L,L,50,Hard
45,delicious,délicieux,لَذِيذ,ADJ,بنين,"Morocco+Algeria, Tunisia+Libya",2,3,0,0,4,"10,407",D,D,M,M,M,150,Medium
45,delicious,délicieux,لَذِيذ,ADJ,حالي,Qatar+Saudi+Oman+Yemen,1,6,0,0,6,"368,109",D,D,H,L,H,200,Easy
45,delicious,délicieux,لَذِيذ,ADJ,حلو,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",4,6,0,0,6,"1,097,608",D,D,H,H,H,300,Easy
45,delicious,délicieux,لَذِيذ,ADJ,ذكي,Egypt+Sudan,1,4,0,0,5,"122,282",D,D,H,L,H,200,Easy
45,delicious,délicieux,لَذِيذ,ADJ,زاكي,Syria+Lebanon+Jordan+Palestine,1,2,0,0,3,"2,537",D,D,M,L,M,100,Medium
45,delicious,délicieux,لَذِيذ,ADJ,زين,Qatar+Saudi+Oman+Yemen,1,6,0,0,6,"626,926",D,D,H,L,H,200,Easy
45,delicious,délicieux,لَذِيذ,ADJ,شهي,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Qatar+Saudi+Oman+Yemen",3,4,0,0,4,"8,685",D,D,M,M,H,200,Easy
45,delicious,délicieux,لَذِيذ,ADJ,طاعم,Egypt+Sudan,1,6,0,0,2,109,D,D,M,L,H,150,Medium
45,delicious,délicieux,لَذِيذ,ADJ,طعم,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen",2,6,0,0,6,"354,531",D,D,H,M,H,250,Easy
45,delicious,délicieux,لَذِيذ,ADJ,طعيم,Qatar+Saudi+Oman+Yemen,1,6,0,0,2,218,D,D,M,L,H,150,Medium
45,delicious,délicieux,لَذِيذ,ADJ,طيب,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",3,5,0,0,6,"1,637,920",D,D,H,M,H,250,Easy
45,delicious,délicieux,لَذِيذ,ADJ,لذيذ,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",4,4,1,0,5,"80,673",S,D,H,H,H,1300,Easy
45,delicious,délicieux,لَذِيذ,ADJ,لطيف,Tunisia+Libya,1,5,0,0,5,"199,200",D,D,H,L,H,200,Easy
46,main,principal,رَئِيسِيّ,ADJ,اساسي,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",6,6,0,0,5,"124,719",D,D,H,H,H,300,Easy
46,main,principal,رَئِيسِيّ,ADJ,جوهري,Syria+Lebanon+Jordan+Palestine,1,1,0,0,4,"3,276",D,D,M,L,L,50,Hard
46,main,principal,رَئِيسِيّ,ADJ,رئيسي,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Morocco+Algeria, Qatar+Saudi+Oman+Yemen",6,6,1,0,5,"44,511",S,D,H,H,H,1300,Easy
46,main,principal,رَئِيسِيّ,ADJ,عمومي,Egypt+Sudan,1,6,0,0,3,"2,779",D,D,M,L,H,150,Medium
46,main,principal,رَئِيسِيّ,ADJ,لاباز,Morocco+Algeria,1,1,0,0,2,52,D,D,M,L,L,50,Hard
