concept_id	concept_en	concept_fr	msa_word	dia_word	msa_roots	cleaned_msa_root	dia_root	cleaned_dia_root	method
60	delicious	délicieux	لَذِيذ	شهي	لذذ	لذذ	شه	شه	analyzer+fallback
60	delicious	délicieux	لَذِيذ	طاعم	لذذ	لذذ	طعم	طعم	analyzer+fallback
60	delicious	délicieux	لَذِيذ	طعم	لذذ	لذذ	طعم	طعم	analyzer
60	delicious	délicieux	لَذِيذ	طعيم	لذذ	لذذ	طعم	طعم	analyzer+fallback
60	delicious	délicieux	لَذِيذ	طيب	لذذ	لذذ	ط#ب	طب	analyzer
60	delicious	délicieux	لَذِيذ	لذيذ	لذذ	لذذ	لذذ	لذذ	analyzer
60	delicious	délicieux	لَذِيذ	لطيف	لذذ	لذذ	لطف	لطف	analyzer
62	main	principal	رَئِيسِيّ	اساسي	ر#س	رس	#سس	سس	analyzer
62	main	principal	رَئِيسِيّ	جوهري	ر#س	رس	ج#هر	جهر	analyzer
62	main	principal	رَئِيسِيّ	رئيسي	ر#س	رس	ر#س	رس	analyzer
62	main	principal	رَئِيسِيّ	عمومي	ر#س	رس	عمم	عمم	analyzer
62	main	principal	رَئِيسِيّ	لاباز	ر#س	رس	لبز	لبز	analyzer+fallback
62	main	principal	رَئِيسِيّ	لازم	ر#س	رس	لزم	لزم	analyzer
62	main	principal	رَئِيسِيّ	مركزي	ر#س	رس	ركز	ركز	analyzer
62	main	principal	رَئِيسِيّ	هو صح	ر#س	رس	ه+صح	ه+صح	analyzer+fallback
62	main	principal	رَئِيسِيّ	ليسونسيل	ر#س	رس	لسنسل	لسنسل	analyzer+fallback
63	magazine	magazine	مَجَلَّة	صحيفة	جلل	جلل	صحف	صحف	analyzer
63	magazine	magazine	مَجَلَّة	مجلة	جلل	جلل	جلل	جلل	analyzer
64	inch	pouce	بُوصَة	انش	بص	بص	نش	نش	fallback
64	inch	pouce	بُوصَة	بوس	بص	بص	بس	بس	fallback
64	inch	pouce	بُوصَة	بوصة	بص	بص	بص	بص	fallback
64	inch	pouce	بُوصَة	شبر	بص	بص	شبر	شبر	analyzer+fallback
65	tip	pourboire	بَقْشِيش	اكرامية	بقش	بقش	كرم	كرم	analyzer
65	tip	pourboire	بَقْشِيش	بخشيش	بقش	بقش	بخش	بخش	analyzer
65	tip	pourboire	بَقْشِيش	بقشيش	بقش	بقش	بقش	بقش	analyzer
65	tip	pourboire	بَقْشِيش	بوربوار	بقش	بقش	بربر	بربر	analyzer+fallback
65	tip	pourboire	بَقْشِيش	تضويرة	بقش	بقش	تضر	تضر	analyzer+fallback
65	tip	pourboire	بَقْشِيش	تيبس	بقش	بقش	تبس	تبس	analyzer+fallback
65	tip	pourboire	بَقْشِيش	حق التعب	بقش	بقش	حقق+تعب	حقق+تعب	analyzer
65	tip	pourboire	بَقْشِيش	حلاوة	بقش	بقش	حل#	حل	analyzer
65	tip	pourboire	بَقْشِيش	حلوان	بقش	بقش	حل#	حل	analyzer
65	tip	pourboire	بَقْشِيش	مساعدة	بقش	بقش	سعد	سعد	analyzer
65	tip	pourboire	بَقْشِيش	مكافأة	بقش	بقش	كف#	كف	analyzer
66	pair	paire	زَوْج	اثنين	ز#ج	زج	ٱثنن	ٱثنن	analyzer
66	pair	paire	زَوْج	اثنيناتهم	ز#ج	زج	ثننتهم	ثننتهم	analyzer+fallback
66	pair	paire	زَوْج	ازواز	ز#ج	زج	زز	زز	analyzer+fallback
66	pair	paire	زَوْج	الاثنين	ز#ج	زج	ٱثنن	ٱثنن	analyzer
66	pair	paire	زَوْج	جزمة	ز#ج	زج	جزم	جزم	analyzer
66	pair	paire	زَوْج	جوج	ز#ج	زج	جج	جج	analyzer+fallback
66	pair	paire	زَوْج	جوز	ز#ج	زج	ج#ز	جز	analyzer
66	pair	paire	زَوْج	حبتين	ز#ج	زج	حبب	حبب	analyzer
66	pair	paire	زَوْج	زوج	ز#ج	زج	ز#ج	زج	analyzer
66	pair	paire	زَوْج	زوز	ز#ج	زج	زز	زز	analyzer+fallback
66	pair	paire	زَوْج	فردتين	ز#ج	زج	فردتن	فردتن	analyzer+fallback
67	fork	fourchette	شَوْكَة	جطل	ش#ك	شك	جطل	جطل	analyzer+fallback
67	fork	fourchette	شَوْكَة	شوكة	ش#ك	شك	ش#ك	شك	analyzer
67	fork	fourchette	شَوْكَة	فرشيطة	ش#ك	شك	فرشط	فرشط	analyzer+fallback
67	fork	fourchette	شَوْكَة	فرشيطه	ش#ك	شك	فرشطه	فرشطه	analyzer+fallback
67	fork	fourchette	شَوْكَة	فرقيتة	ش#ك	شك	فرقت	فرقت	analyzer+fallback
67	fork	fourchette	شَوْكَة	فرقيطة	ش#ك	شك	فرقط	فرقط	analyzer+fallback
67	fork	fourchette	شَوْكَة	فورشيط	ش#ك	شك	فرشط	فرشط	analyzer+fallback
68	weekend	week-end	نِهايَة ال+ أُسْبُوع	آخر الاسبوع	نه#+سبع	نه+سبع	#خر+سبع	خر+سبع	analyzer
68	weekend	week-end	نِهايَة ال+ أُسْبُوع	آخر الجمعة	نه#+سبع	نه+سبع	#خر+جمع	خر+جمع	analyzer
68	weekend	week-end	نِهايَة ال+ أُسْبُوع	الجمعة	نه#+سبع	نه+سبع	جمع	جمع	analyzer+fallback
68	weekend	week-end	نِهايَة ال+ أُسْبُوع	عطلة	نه#+سبع	نه+سبع	عطل	عطل	analyzer
68	weekend	week-end	نِهايَة ال+ أُسْبُوع	عطلة نهاية الاسبوع	نه#+سبع	نه+سبع	عطل+نه#+سبع	عطل+نه+سبع	analyzer
68	weekend	week-end	نِهايَة ال+ أُسْبُوع	نهاية الاسبوع	نه#+سبع	نه+سبع	نه#+سبع	نه+سبع	analyzer
68	weekend	week-end	نِهايَة ال+ أُسْبُوع	ويكيند	نه#+سبع	نه+سبع	كند	كند	analyzer+fallback
68	weekend	week-end	نِهايَة ال+ أُسْبُوع	ويكاند	نه#+سبع	نه+سبع	كند	كند	analyzer+fallback
69	art	art	فَنّ	ادب	فنن	فنن	#دب	دب	analyzer
69	art	art	فَنّ	آر	فنن	فنن	ر	ر	analyzer+fallback
69	art	art	فَنّ	فن	فنن	فنن	فنن	فنن	analyzer
70	perfume	parfum	عِطْر	بارفان	عطر	عطر	برفن	برفن	analyzer+fallback
70	perfume	parfum	عِطْر	برفان	عطر	عطر	برفن	برفن	analyzer+fallback
70	perfume	parfum	عِطْر	بنة	عطر	عطر	بن	بن	analyzer+fallback
70	perfume	parfum	عِطْر	ريحة	عطر	عطر	ر#ح	رح	analyzer
70	perfume	parfum	عِطْر	صنة	عطر	عطر	صنن	صنن	analyzer
70	perfume	parfum	عِطْر	عطر	عطر	عطر	عطر	عطر	analyzer
70	perfume	parfum	عِطْر	كلونية	عطر	عطر	كلن	كلن	analyzer+fallback
70	perfume	parfum	عِطْر	كولونية	عطر	عطر	كلن	كلن	analyzer+fallback
70	perfume	parfum	عِطْر	كونولية	عطر	عطر	كنل	كنل	analyzer+fallback
70	perfume	parfum	عِطْر	معطر	عطر	عطر	عطر	عطر	analyzer
71	pepper	poivre	فِلْفِل	ابزار	فلفل	فلفل	بزر	بزر	analyzer
71	pepper	poivre	فِلْفِل	بهار	فلفل	فلفل	بهر	بهر	analyzer
71	pepper	poivre	فِلْفِل	داغوص	فلفل	فلفل	دغص	دغص	analyzer+fallback
71	pepper	poivre	فِلْفِل	شطة	فلفل	فلفل	شطط	شطط	analyzer
71	pepper	poivre	فِلْفِل	فلفل	فلفل	فلفل	فلفل	فلفل	analyzer
71	pepper	poivre	فِلْفِل	فلفل اسود	فلفل	فلفل	فلفل+سد	فلفل+سد	analyzer
71	pepper	poivre	فِلْفِل	فلفل اكحل	فلفل	فلفل	فلفل+كحل	فلفل+كحل	analyzer
72	prefer	préférer	فَضَّل	استخار	فضل	فضل	خ#ر	خر	analyzer
72	prefer	préférer	فَضَّل	استروح	فضل	فضل	ر#ح	رح	analyzer
72	prefer	préférer	فَضَّل	بدى	فضل	فضل	بد	بد	analyzer+fallback
72	prefer	préférer	فَضَّل	حب	فضل	فضل	حبب	حبب	analyzer
72	prefer	préférer	فَضَّل	حبز	فضل	فضل	حبز	حبز	analyzer+fallback
72	prefer	préférer	فَضَّل	خير	فضل	فضل	خر	خر	analyzer+fallback
72	prefer	préférer	فَضَّل	عجبه اكثر	فضل	فضل	عجبه+كثر	عجبه+كثر	analyzer
72	prefer	préférer	فَضَّل	فضل	فضل	فضل	فضل	فضل	analyzer
73	centimeter	centimètre	سَنْتِمِتر	سانتي	سنتمتر	سنتمتر	سنت	سنت	fallback
73	centimeter	centimètre	سَنْتِمِتر	سانتمتر	سنتمتر	سنتمتر	سنتمتر	سنتمتر	fallback
73	centimeter	centimètre	سَنْتِمِتر	سنتمتر	سنتمتر	سنتمتر	سنتمتر	سنتمتر	fallback
73	centimeter	centimètre	سَنْتِمِتر	سنتي	سنتمتر	سنتمتر	سنت	سنت	fallback
73	centimeter	centimètre	سَنْتِمِتر	سنتيم	سنتمتر	سنتمتر	سنتم	سنتم	fallback
73	centimeter	centimètre	سَنْتِمِتر	سنتيمتر	سنتمتر	سنتمتر	سنتمتر	سنتمتر	fallback
74	ocean	océan	مُحِيط	اسيون	ح#ط	حط	سن	سن	analyzer+fallback
74	ocean	océan	مُحِيط	بحر	ح#ط	حط	بحر	بحر	analyzer
74	ocean	océan	مُحِيط	محيط	ح#ط	حط	ح#ط	حط	analyzer
75	ambulance	ambulance	إِسْعاف	امبولانس	سعف	سعف	مبلنس	مبلنس	analyzer+fallback
75	ambulance	ambulance	إِسْعاف	اسعاف	سعف	سعف	سعف	سعف	analyzer
75	ambulance	ambulance	إِسْعاف	سيارة اسعاف	سعف	سعف	س#ر+سعف	سر+سعف	analyzer
76	pen	stylo	قَلَم	بنينة	قلم	قلم	بنن	بنن	analyzer+fallback
76	pen	stylo	قَلَم	بيرو	قلم	قلم	بر	بر	analyzer+fallback
76	pen	stylo	قَلَم	ستيلو	قلم	قلم	ستل	ستل	analyzer+fallback
76	pen	stylo	قَلَم	قلم	قلم	قلم	قلم	قلم	analyzer
76	pen	stylo	قَلَم	قلم حبر	قلم	قلم	قلم+حبر	قلم+حبر	analyzer
78	wake	réveiller	أَيْقَظ	صحى	#قظ	قظ	صح#	صح	analyzer
78	wake	réveiller	أَيْقَظ	صحي	#قظ	قظ	صح#	صح	analyzer
78	wake	réveiller	أَيْقَظ	فيق	#قظ	قظ	فق	فق	analyzer+fallback
78	wake	réveiller	أَيْقَظ	قعد	#قظ	قظ	قعد	قعد	analyzer
78	wake	réveiller	أَيْقَظ	قوم	#قظ	قظ	ق#م	قم	analyzer
78	wake	réveiller	أَيْقَظ	قيم	#قظ	قظ	ق#م	قم	analyzer
78	wake	réveiller	أَيْقَظ	نهض	#قظ	قظ	نهض	نهض	analyzer
78	wake	réveiller	أَيْقَظ	نوض	#قظ	قظ	نض	نض	analyzer+fallback
78	wake	réveiller	أَيْقَظ	وعى	#قظ	قظ	#ع#	ع	analyzer
78	wake	réveiller	أَيْقَظ	وقظ	#قظ	قظ	#قظ	قظ	analyzer
79	express	express	سَرِيع	اكسبريس	سرع	سرع	كسبرس	كسبرس	analyzer+fallback
79	express	express	سَرِيع	اكسبرس	سرع	سرع	كسبرس	كسبرس	analyzer+fallback
79	express	express	سَرِيع	بسرعة	سرع	سرع	بسرع	بسرع	analyzer+fallback
79	express	express	سَرِيع	داوي	سرع	سرع	د	د	analyzer+fallback
79	express	express	سَرِيع	رابيد	سرع	سرع	ربد	ربد	analyzer+fallback
79	express	express	سَرِيع	سريع	سرع	سرع	سرع	سرع	analyzer
79	express	express	سَرِيع	فريرة	سرع	سرع	فرر	فرر	analyzer+fallback
79	express	express	سَرِيع	مزروب	سرع	سرع	مزرب	مزرب	analyzer+fallback
79	express	express	سَرِيع	مستعجل	سرع	سرع	عجل	عجل	analyzer
79	express	express	سَرِيع	مسرع	سرع	سرع	مسرع	مسرع	analyzer+fallback
80	souvenir	souvenir	تَذْكار	تحفة قديمة	ذكر	ذكر	تحف+قدم	تحف+قدم	analyzer
80	souvenir	souvenir	تَذْكار	تذكار	ذكر	ذكر	ذكر	ذكر	analyzer
80	souvenir	souvenir	تَذْكار	حاجة تذكارية	ذكر	ذكر	ح#ج+ذكر	حج+ذكر	analyzer
80	souvenir	souvenir	تَذْكار	ذكرى	ذكر	ذكر	ذكر	ذكر	analyzer
80	souvenir	souvenir	تَذْكار	سوفنير	ذكر	ذكر	سفنر	سفنر	analyzer+fallback
80	souvenir	souvenir	تَذْكار	صوغة	ذكر	ذكر	صغ	صغ	analyzer+fallback
80	souvenir	souvenir	تَذْكار	هدية	ذكر	ذكر	هد#	هد	analyzer
82	fax	fax	فاكِس	فاكس	فكس	فكس	فكس	فكس	fallback
83	apple	pomme	تُفّاح	تفاح	تفح	تفح	تفح	تفح	analyzer
84	necessary	nécessaire	ضَرُورِيّ	ضروري	ضرر	ضرر	ضرر	ضرر	analyzer
84	necessary	nécessaire	ضَرُورِيّ	لازم	ضرر	ضرر	لزم	لزم	analyzer
84	necessary	nécessaire	ضَرُورِيّ	مستلزم	ضرر	ضرر	مستلزم	مستلزم	analyzer+fallback
84	necessary	nécessaire	ضَرُورِيّ	مطلوب	ضرر	ضرر	طلب	طلب	analyzer
84	necessary	nécessaire	ضَرُورِيّ	مهم	ضرر	ضرر	همم	همم	analyzer
84	necessary	nécessaire	ضَرُورِيّ	واجب	ضرر	ضرر	#جب	جب	analyzer
85	fresh	frais	طازِج	طازه	طزج	طزج	طزه	طزه	analyzer
85	fresh	frais	طازِج	جديد	طزج	طزج	جدد	جدد	analyzer
85	fresh	frais	طازِج	طازج	طزج	طزج	طزج	طزج	analyzer
85	fresh	frais	طازِج	طري	طزج	طزج	طر#	طر	analyzer
85	fresh	frais	طازِج	فتي	طزج	طزج	فت#	فت	analyzer
85	fresh	frais	طازِج	فرش	طزج	طزج	فرش	فرش	analyzer
85	fresh	frais	طازِج	فرشك	طزج	طزج	فرشك	فرشك	analyzer+fallback
85	fresh	frais	طازِج	فريش	طزج	طزج	فرش	فرش	analyzer+fallback
86	zoo	zoo	حَدِيقَة ال+ حَيَوانات	بوسكو	حدق+ح##	حدق+ح	بسك	بسك	analyzer+fallback
86	zoo	zoo	حَدِيقَة ال+ حَيَوانات	جنينة الحيوان	حدق+ح##	حدق+ح	جنن+ح##	جنن+ح	analyzer
86	zoo	zoo	حَدِيقَة ال+ حَيَوانات	حديقة الحيوان	حدق+ح##	حدق+ح	حدق+ح##	حدق+ح	analyzer
86	zoo	zoo	حَدِيقَة ال+ حَيَوانات	حديقة الحيوانات	حدق+ح##	حدق+ح	حدق+ح##	حدق+ح	analyzer
86	zoo	zoo	حَدِيقَة ال+ حَيَوانات	حديقة حيوان	حدق+ح##	حدق+ح	حدق+ح##	حدق+ح	analyzer
86	zoo	zoo	حَدِيقَة ال+ حَيَوانات	حديقة حيوانات	حدق+ح##	حدق+ح	حدق+ح##	حدق+ح	analyzer
86	zoo	zoo	حَدِيقَة ال+ حَيَوانات	زو	حدق+ح##	حدق+ح			analyzer
88	italian	italien	إِيطالِيّ	إيطلياني	طل	طل	طلن	طلن	fallback
88	italian	italien	إِيطالِيّ	ايطالي	طل	طل	طل	طل	fallback
88	italian	italien	إِيطالِيّ	طلياني	طل	طل	طلن	طلن	fallback
89	language	langue	لُغَة	لغة	لغ#	لغ	لغ#	لغ	analyzer
89	language	langue	لُغَة	لغوة	لغ#	لغ	لغ#	لغ	analyzer
89	language	langue	لُغَة	لهجة	لغ#	لغ	لهج	لهج	analyzer
89	language	langue	لُغَة	هرجة	لغ#	لغ	هرج	هرج	analyzer+fallback
90	summer	été	صَيْف	حر	ص#ف	صف	حرر	حرر	analyzer
90	summer	été	صَيْف	صيف	ص#ف	صف	ص#ف	صف	analyzer
90	summer	été	صَيْف	صيفية	ص#ف	صف	ص#ف	صف	analyzer
90	summer	été	صَيْف	قيض	ص#ف	صف	ق#ض	قض	analyzer
92	chinese	chinois	صِينِيّ	شنوي	ص#ن	صن	شن	شن	analyzer+fallback
92	chinese	chinois	صِينِيّ	شينوي	ص#ن	صن	شن	شن	analyzer+fallback
92	chinese	chinois	صِينِيّ	صيني	ص#ن	صن	ص#ن	صن	analyzer
93	tomato	tomate	طَماطِم	بندورة	طمطم	طمطم	بندر	بندر	analyzer+fallback
93	tomato	tomate	طَماطِم	توماطيشة	طمطم	طمطم	تمطش	تمطش	analyzer+fallback
93	tomato	tomate	طَماطِم	طماط	طمطم	طمطم	طمط	طمط	analyzer+fallback
93	tomato	tomate	طَماطِم	طماطة	طمطم	طمطم	طمطم	طمطم	analyzer
93	tomato	tomate	طَماطِم	طماطم	طمطم	طمطم	طمطم	طمطم	analyzer
93	tomato	tomate	طَماطِم	طماطيس	طمطم	طمطم	طمطس	طمطس	analyzer+fallback
93	tomato	tomate	طَماطِم	طوماطيش	طمطم	طمطم	طمطش	طمطش	analyzer+fallback
93	tomato	tomate	طَماطِم	قوطة	طمطم	طمطم	ق#ط	قط	analyzer
93	tomato	tomate	طَماطِم	مطيشة	طمطم	طمطم	مطش	مطش	analyzer+fallback
94	blouse	chemisier	بلُوزة	بلوز	بلز	بلز	بلز	بلز	fallback
94	blouse	chemisier	بلُوزة	بلوزة	بلز	بلز	بلز	بلز	fallback
94	blouse	chemisier	بلُوزة	سورية	بلز	بلز	سر	سر	fallback
94	blouse	chemisier	بلُوزة	قميجة	بلز	بلز	قمج	قمج	fallback
94	blouse	chemisier	بلُوزة	شميزة	بلز	بلز	شمز	شمز	fallback
94	blouse	chemisier	بلُوزة	شوميز	بلز	بلز	شمز	شمز	fallback
94	blouse	chemisier	بلُوزة	فانيلة	بلز	بلز	فنل	فنل	fallback
94	blouse	chemisier	بلُوزة	قميص	بلز	بلز	قمص	قمص	analyzer+fallback
95	tomorrow	demain , lendemain	غَد	باكر	غد#	غد	بكر	بكر	analyzer
95	tomorrow	demain , lendemain	غَد	بكرة	غد#	غد	بكر	بكر	analyzer
95	tomorrow	demain , lendemain	غَد	غدا	غد#	غد	غد#	غد	analyzer
95	tomorrow	demain , lendemain	غَد	غدوة	غد#	غد	غد#	غد	analyzer
97	garden	jardin	حَدِيقَة	ارض	حدق	حدق	#رض	رض	analyzer
97	garden	jardin	حَدِيقَة	بستان	حدق	حدق	بست	بست	analyzer
97	garden	jardin	حَدِيقَة	جردان	حدق	حدق	جردن	جردن	analyzer+fallback
97	garden	jardin	حَدِيقَة	جردة	حدق	حدق	جرد	جرد	analyzer+fallback
97	garden	jardin	حَدِيقَة	جنان	حدق	حدق	جنن	جنن	analyzer
97	garden	jardin	حَدِيقَة	جنينة	حدق	حدق	جنن	جنن	analyzer
97	garden	jardin	حَدِيقَة	حديقة	حدق	حدق	حدق	حدق	analyzer
97	garden	jardin	حَدِيقَة	حقل	حدق	حدق	حقل	حقل	analyzer
97	garden	jardin	حَدِيقَة	روضة	حدق	حدق	ر#ض	رض	analyzer
97	garden	jardin	حَدِيقَة	زراعة	حدق	حدق	زرع	زرع	analyzer
97	garden	jardin	حَدِيقَة	منتزه	حدق	حدق	نزه	نزه	analyzer
97	garden	jardin	حَدِيقَة	نجيلة	حدق	حدق	نجل	نجل	analyzer+fallback
99	immigration	immigration	هِجْرَة	اغتراب	هجر	هجر	غرب	غرب	analyzer
99	immigration	immigration	هِجْرَة	خرجة	هجر	هجر	خرج	خرج	analyzer+fallback
99	immigration	immigration	هِجْرَة	ليمجراسيون	هجر	هجر	لمجرسن	لمجرسن	analyzer+fallback
99	immigration	immigration	هِجْرَة	هجرة	هجر	هجر	هجر	هجر	analyzer
100	temperature	température	حَرارَة	حرارة	حرر	حرر	حرر	حرر	analyzer
100	temperature	température	حَرارَة	درجة الحرارة	حرر	حرر	درج+حرر	درج+حرر	analyzer
100	temperature	température	حَرارَة	سخانة	حرر	حرر	سخن	سخن	analyzer
100	temperature	température	حَرارَة	سخونة	حرر	حرر	سخن	سخن	analyzer
100	temperature	température	حَرارَة	طومبيرتور	حرر	حرر	طمبرتر	طمبرتر	analyzer+fallback
101	sick	malade	مَرِيض	اتمرض	مرض	مرض	تمرض	تمرض	analyzer+fallback
101	sick	malade	مَرِيض	تعبان	مرض	مرض	تعب	تعب	analyzer
