ID,English,French,MSA,POS,CODA,Region,DCom,ASim,FSim,DFreq,DA_Frequency
30,blanket,couverture,بَطّانِيَّة,NOUN,كمبل,Qatar+Saudi+Oman+Yemen,1,0,0,3,332
30,blanket,couverture,بَطّانِيَّة,NOUN,كوفرتة,Morocco+Algeria,1,0,0,0,1
30,blanket,couverture,بَطّانِيَّة,NOUN,كيشة,Morocco+Algeria,1,0,0,1,6
30,blanket,couverture,بَطّانِيَّة,NOUN,لحاف,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen, Egypt+Sudan",4,0,0,4,"20,331"
30,blanket,couverture,بَطّانِيَّة,NOUN,ملاية,Morocco+Algeria,1,0,0,2,48
31,beach,plage,شاطِئ,NOUN,بحر,"Morocco+Algeria, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Egypt+Sudan",4,0,0,6,"375,375"
31,beach,plage,شاطِئ,NOUN,بلاج,"Egypt+Sudan, Morocco+Algeria",2,0,1,3,"1,727"
31,beach,plage,شاطِئ,NOUN,ساحل,Qatar+Saudi+Oman+Yemen,1,0,0,4,"24,715"
31,beach,plage,شاطِئ,NOUN,شاطئ,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen",4,1,0,5,"43,651"
31,beach,plage,شاطِئ,NOUN,شاطي,Iraq,1,1,0,4,"6,326"
31,beach,plage,شاطِئ,NOUN,شط,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Tunisia+Libya",3,1,0,4,"13,751"
31,beach,plage,شاطِئ,NOUN,كورنيش,Qatar+Saudi+Oman+Yemen,1,0,0,5,"32,931"
31,beach,plage,شاطِئ,NOUN,لابلاج,Morocco+Algeria,1,0,0,1,3
32,driver,chauffeur,سائِق,NOUN,دريول,Qatar+Saudi+Oman+Yemen,1,0,0,3,709
32,driver,chauffeur,سائِق,NOUN,سائق,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,1,0,5,"67,979"
32,driver,chauffeur,سائِق,NOUN,سايق,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",3,1,0,4,"9,944"
32,driver,chauffeur,سائِق,NOUN,سواق,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",4,1,0,4,"28,268"
32,driver,chauffeur,سائِق,NOUN,شفور,"Morocco+Algeria, Tunisia+Libya",2,0,1,0,0
32,driver,chauffeur,سائِق,NOUN,شوفور,"Morocco+Algeria, Syria+Lebanon+Jordan+Palestine",2,0,1,1,26
32,driver,chauffeur,سائِق,NOUN,شوفير,Syria+Lebanon+Jordan+Palestine,1,0,1,3,712
32,driver,chauffeur,سائِق,NOUN,شيفور,Morocco+Algeria,1,0,1,2,43
33,juice,jus,عَصِير,NOUN,جو,"Morocco+Algeria, Tunisia+Libya",2,0,1,6,"338,229"
33,juice,jus,عَصِير,NOUN,زوم,Syria+Lebanon+Jordan+Palestine,1,0,0,4,"4,040"
33,juice,jus,عَصِير,NOUN,شراب,Syria+Lebanon+Jordan+Palestine,1,0,0,5,"31,913"
33,juice,jus,عَصِير,NOUN,شربت,Qatar+Saudi+Oman+Yemen,1,0,0,5,"36,214"
33,juice,jus,عَصِير,NOUN,عصير,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,1,0,5,"73,604"
34,market,marché,سُوق,NOUN,اورزدي,Iraq,1,0,0,1,4
34,market,marché,سُوق,NOUN,سوبر ماركت,Qatar+Saudi+Oman+Yemen,1,0,0,5,"113,030"
34,market,marché,سُوق,NOUN,سوق,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,1,0,5,"251,073"
34,market,marché,سُوق,NOUN,عرصة,Qatar+Saudi+Oman+Yemen,1,0,0,2,45
34,market,marché,سُوق,NOUN,مارشي,Morocco+Algeria,1,0,0,2,59
34,market,marché,سُوق,NOUN,مرشي,Tunisia+Libya,1,0,0,2,50
34,market,marché,سُوق,NOUN,مول,Qatar+Saudi+Oman+Yemen,1,0,0,5,"94,249"
34,market,marché,سُوق,NOUN,هبطة,Qatar+Saudi+Oman+Yemen,1,0,0,1,17
35,tennis,tennis,تِنِس,NOUN,تنس,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",6,1,1,5,"126,897"
35,tennis,tennis,تِنِس,NOUN,تنيس,"Tunisia+Libya, Morocco+Algeria",2,1,1,2,49
36,meeting,réunion,ٱِجْتِماع,NOUN,اجتماع,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",6,0,0,5,"216,809"
36,meeting,réunion,ٱِجْتِماع,NOUN,تجمع,Qatar+Saudi+Oman+Yemen,1,0,0,6,"338,953"
36,meeting,réunion,ٱِجْتِماع,NOUN,جتماع,Morocco+Algeria,1,0,0,3,674
36,meeting,réunion,ٱِجْتِماع,NOUN,جلسة,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen, Egypt+Sudan, Tunisia+Libya",4,0,0,4,"3,347"
36,meeting,réunion,ٱِجْتِماع,NOUN,جمعة,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,0,0,4,"4,904"
36,meeting,réunion,ٱِجْتِماع,NOUN,ريونيو,Morocco+Algeria,1,0,0,0,0
36,meeting,réunion,ٱِجْتِماع,NOUN,ريينيو,Morocco+Algeria,1,0,0,0,0
36,meeting,réunion,ٱِجْتِماع,NOUN,قعدة,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan",2,0,0,3,931
36,meeting,réunion,ٱِجْتِماع,NOUN,لقاء,"Syria+Lebanon+Jordan+Palestine, Tunisia+Libya",2,0,0,6,"802,197"
36,meeting,réunion,ٱِجْتِماع,NOUN,لمة,"Qatar+Saudi+Oman+Yemen, Tunisia+Libya",2,0,0,3,424
36,meeting,réunion,ٱِجْتِماع,NOUN,مقابلة,"Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Egypt+Sudan",3,0,0,3,"1,506"
36,meeting,réunion,ٱِجْتِماع,NOUN,ملاقاة,Qatar+Saudi+Oman+Yemen,1,0,0,1,29
36,meeting,réunion,ٱِجْتِماع,NOUN,ملتقى,Tunisia+Libya,1,0,0,4,"7,833"
36,meeting,réunion,ٱِجْتِماع,NOUN,ندوة,Tunisia+Libya,1,0,0,3,530
37,cheese,fromage,جُبْن,NOUN,جبن,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen, Morocco+Algeria, Tunisia+Libya",5,1,0,4,"18,897"
37,cheese,fromage,جُبْن,NOUN,جبنة,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",4,1,0,3,569
37,cheese,fromage,جُبْن,NOUN,فرماج,"Morocco+Algeria, Tunisia+Libya",2,0,1,2,55
38,green,vert,أَخْضَر,ADJ,اخضر,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",5,1,0,5,"104,122"
38,green,vert,أَخْضَر,ADJ,خضر,"Morocco+Algeria, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",4,1,0,5,"43,359"
38,green,vert,أَخْضَر,ADJ,زيتوني,Syria+Lebanon+Jordan+Palestine,1,0,0,3,385
38,green,vert,أَخْضَر,ADJ,فير,Morocco+Algeria,1,0,1,4,"4,822"
38,green,vert,أَخْضَر,ADJ,مخضر,Egypt+Sudan,1,0,0,3,886
39,french,français,فَرَنْسِيّ,ADJ,سوري,Tunisia+Libya,1,0,0,5,"241,003"
39,french,français,فَرَنْسِيّ,ADJ,فرنساوي,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Tunisia+Libya, Morocco+Algeria, Qatar+Saudi+Oman+Yemen",5,1,0,4,"3,237"
39,french,français,فَرَنْسِيّ,ADJ,فرنساوى,Egypt+Sudan,1,1,0,1,30
39,french,français,فَرَنْسِيّ,ADJ,فرنسي,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen, Morocco+Algeria, Egypt+Sudan",5,1,0,5,"65,439"
39,french,français,فَرَنْسِيّ,ADJ,فرونسي,Morocco+Algeria,1,1,0,2,78
40,ham,jambon,لَحْم ال+ خِنْزِير,NOUN,جمبون,"Morocco+Algeria, Tunisia+Libya",2,0,1,1,5
40,ham,jambon,لَحْم ال+ خِنْزِير,NOUN,حلوف,"Morocco+Algeria, Tunisia+Libya",2,0,0,4,"5,752"
40,ham,jambon,لَحْم ال+ خِنْزِير,NOUN,خنزير,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",3,0,0,4,"25,839"
40,ham,jambon,لَحْم ال+ خِنْزِير,NOUN,لحم الخنزير,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,0,0,5,"132,954"
40,ham,jambon,لَحْم ال+ خِنْزِير,NOUN,لحم بورك,Iraq,1,0,0,5,"105,918"
40,ham,jambon,لَحْم ال+ خِنْزِير,NOUN,لحم خنزير,"Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",3,0,0,5,"123,029"
40,ham,jambon,لَحْم ال+ خِنْزِير,NOUN,لحمة خنزير,Egypt+Sudan,1,0,0,4,"26,642"
41,rice,riz,رُزّ,NOUN,تمن,Iraq,1,0,0,4,"25,364"
41,rice,riz,رُزّ,NOUN,رز,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",5,1,1,5,"36,137"
41,rice,riz,رُزّ,NOUN,روز,"Morocco+Algeria, Tunisia+Libya",2,1,1,5,"71,990"
41,rice,riz,رُزّ,NOUN,عيش,Qatar+Saudi+Oman+Yemen,1,0,0,5,"277,518"
42,opera,opéra,أُوبِرا,NOUN,اوبرا,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,1,1,4,"8,759"
43,account,compte,حِساب,NOUN,حساب,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",6,1,0,6,"2,865,788"
43,account,compte,حِساب,NOUN,رصيد,"Egypt+Sudan, Tunisia+Libya",2,0,0,5,"88,357"
43,account,compte,حِساب,NOUN,فاتورة,Syria+Lebanon+Jordan+Palestine,1,0,0,3,646
43,account,compte,حِساب,NOUN,كونت,"Morocco+Algeria, Tunisia+Libya",2,0,1,4,"7,417"
44,direction,direction,ٱِتِّجاه,NOUN,اتجاه,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",5,0,0,5,"113,967"
44,direction,direction,ٱِتِّجاه,NOUN,تجاه,"Morocco+Algeria, Qatar+Saudi+Oman+Yemen",2,0,0,5,"283,464"
44,direction,direction,ٱِتِّجاه,NOUN,جنب,Egypt+Sudan,1,0,0,5,"233,640"
44,direction,direction,ٱِتِّجاه,NOUN,جهة,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Qatar+Saudi+Oman+Yemen",4,0,0,4,"6,353"
44,direction,direction,ٱِتِّجاه,NOUN,جيهة,Tunisia+Libya,1,0,0,2,118
44,direction,direction,ٱِتِّجاه,NOUN,شيرة,Tunisia+Libya,1,0,0,2,79
44,direction,direction,ٱِتِّجاه,NOUN,صفحة,Iraq,1,0,0,4,"5,500"
44,direction,direction,ٱِتِّجاه,NOUN,صلا,Qatar+Saudi+Oman+Yemen,1,0,0,3,"2,010"
44,direction,direction,ٱِتِّجاه,NOUN,صوب,Qatar+Saudi+Oman+Yemen,1,0,0,5,"101,020"
44,direction,direction,ٱِتِّجاه,NOUN,طريق,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Qatar+Saudi+Oman+Yemen",4,0,0,6,"1,326,281"
44,direction,direction,ٱِتِّجاه,NOUN,مسار,Syria+Lebanon+Jordan+Palestine,1,0,0,5,"63,576"
44,direction,direction,ٱِتِّجاه,NOUN,مسلك,Syria+Lebanon+Jordan+Palestine,1,0,0,4,"4,167"
44,direction,direction,ٱِتِّجاه,NOUN,ميلة,Syria+Lebanon+Jordan+Palestine,1,0,0,2,228
44,direction,direction,ٱِتِّجاه,NOUN,ناحية,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",3,0,0,4,"5,292"
44,direction,direction,ٱِتِّجاه,NOUN,وجهة,Qatar+Saudi+Oman+Yemen,1,0,0,4,"4,102"
44,direction,direction,ٱِتِّجاه,NOUN,يم,Qatar+Saudi+Oman+Yemen,1,0,0,5,"110,134"
44,direction,direction,ٱِتِّجاه,NOUN,يمة,Egypt+Sudan,1,0,0,3,"2,163"
45,delicious,délicieux,لَذِيذ,ADJ,بيشهي,Syria+Lebanon+Jordan+Palestine,1,0,0,2,93
45,delicious,délicieux,لَذِيذ,ADJ,بنين,"Morocco+Algeria, Tunisia+Libya",2,0,0,4,"10,407"
45,delicious,délicieux,لَذِيذ,ADJ,حالي,Qatar+Saudi+Oman+Yemen,1,0,0,6,"368,109"
45,delicious,délicieux,لَذِيذ,ADJ,حلو,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",4,0,0,6,"1,097,608"
45,delicious,délicieux,لَذِيذ,ADJ,ذكي,Egypt+Sudan,1,0,0,5,"122,282"
45,delicious,délicieux,لَذِيذ,ADJ,زاكي,Syria+Lebanon+Jordan+Palestine,1,0,0,3,"2,537"
45,delicious,délicieux,لَذِيذ,ADJ,زين,Qatar+Saudi+Oman+Yemen,1,0,0,6,"626,926"
45,delicious,délicieux,لَذِيذ,ADJ,شهي,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Qatar+Saudi+Oman+Yemen",3,0,0,4,"8,685"
45,delicious,délicieux,لَذِيذ,ADJ,طاعم,Egypt+Sudan,1,0,0,2,109
45,delicious,délicieux,لَذِيذ,ADJ,طعم,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen",2,0,0,6,"354,531"
45,delicious,délicieux,لَذِيذ,ADJ,طعيم,Qatar+Saudi+Oman+Yemen,1,0,0,2,218
45,delicious,délicieux,لَذِيذ,ADJ,طيب,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",3,0,0,6,"1,637,920"
45,delicious,délicieux,لَذِيذ,ADJ,لذيذ,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",4,1,0,5,"80,673"
45,delicious,délicieux,لَذِيذ,ADJ,لطيف,Tunisia+Libya,1,0,0,5,"199,200"
46,main,principal,رَئِيسِيّ,ADJ,اساسي,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",6,0,0,5,"124,719"
46,main,principal,رَئِيسِيّ,ADJ,جوهري,Syria+Lebanon+Jordan+Palestine,1,0,0,4,"3,276"
46,main,principal,رَئِيسِيّ,ADJ,رئيسي,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Morocco+Algeria, Qatar+Saudi+Oman+Yemen",6,1,0,5,"44,511"
46,main,principal,رَئِيسِيّ,ADJ,عمومي,Egypt+Sudan,1,0,0,3,"2,779"
46,main,principal,رَئِيسِيّ,ADJ,لاباز,Morocco+Algeria,1,0,0,2,52
46,main,principal,رَئِيسِيّ,ADJ,لازم,Qatar+Saudi+Oman+Yemen,1,0,0,6,"1,516,418"
46,main,principal,رَئِيسِيّ,ADJ,مركزي,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",3,0,0,4,"9,051"
46,main,principal,رَئِيسِيّ,ADJ,هو صح,Morocco+Algeria,1,0,0,7,"13,577,997"
46,main,principal,رَئِيسِيّ,ADJ,ليسونسيل,Morocco+Algeria,1,0,0,0,0
47,magazine,magazine,مَجَلَّة,NOUN,صحيفة,Syria+Lebanon+Jordan+Palestine,1,0,0,3,"3,139"
47,magazine,magazine,مَجَلَّة,NOUN,مجلة,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,1,0,3,"2,874"
48,inch,pouce,بُوصَة,NOUN,انش,"Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",3,0,1,4,"14,765"
48,inch,pouce,بُوصَة,NOUN,بوس,"Morocco+Algeria, Tunisia+Libya",2,0,1,4,"28,428"
48,inch,pouce,بُوصَة,NOUN,بوصة,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen",4,1,0,2,114
48,inch,pouce,بُوصَة,NOUN,شبر,Qatar+Saudi+Oman+Yemen,1,0,0,5,"32,405"
49,tip,pourboire,بَقْشِيش,NOUN,اكرامية,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen",4,0,0,1,26
49,tip,pourboire,بَقْشِيش,NOUN,بخشيش,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",3,0,0,4,"4,155"
49,tip,pourboire,بَقْشِيش,NOUN,بقشيش,"Morocco+Algeria, Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",5,1,0,3,982
49,tip,pourboire,بَقْشِيش,NOUN,بوربوار,"Morocco+Algeria, Tunisia+Libya",2,0,1,1,8
49,tip,pourboire,بَقْشِيش,NOUN,تضويرة,Morocco+Algeria,1,0,0,0,0
49,tip,pourboire,بَقْشِيش,NOUN,تيبس,Syria+Lebanon+Jordan+Palestine,1,0,0,3,"1,994"
49,tip,pourboire,بَقْشِيش,NOUN,حق التعب,Qatar+Saudi+Oman+Yemen,1,0,0,6,"1,645,212"
49,tip,pourboire,بَقْشِيش,NOUN,حلاوة,Egypt+Sudan,1,0,0,3,"2,369"
49,tip,pourboire,بَقْشِيش,NOUN,حلوان,Syria+Lebanon+Jordan+Palestine,1,0,0,4,"6,050"
49,tip,pourboire,بَقْشِيش,NOUN,مساعدة,Qatar+Saudi+Oman+Yemen,1,0,0,3,"2,333"
49,tip,pourboire,بَقْشِيش,NOUN,مكافأة,Qatar+Saudi+Oman+Yemen,1,0,0,2,303
50,pair,paire,زَوْج,NOUN,اثنين,"Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Egypt+Sudan",3,0,0,6,"341,572"
50,pair,paire,زَوْج,NOUN,اثنيناتهم,Qatar+Saudi+Oman+Yemen,1,0,0,3,570
50,pair,paire,زَوْج,NOUN,ازواز,Tunisia+Libya,1,0,0,0,0
50,pair,paire,زَوْج,NOUN,الاثنين,Qatar+Saudi+Oman+Yemen,1,0,0,6,"553,765"
50,pair,paire,زَوْج,NOUN,جزمة,Morocco+Algeria,1,0,0,3,506
50,pair,paire,زَوْج,NOUN,جوج,Morocco+Algeria,1,0,0,4,"8,685"
50,pair,paire,زَوْج,NOUN,جوز,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan",3,0,0,4,"25,990"
50,pair,paire,زَوْج,NOUN,حبتين,Qatar+Saudi+Oman+Yemen,1,0,0,4,"13,928"
50,pair,paire,زَوْج,NOUN,زوج,"Syria+Lebanon+Jordan+Palestine, Iraq, Morocco+Algeria, Qatar+Saudi+Oman+Yemen",4,1,0,5,"112,992"
50,pair,paire,زَوْج,NOUN,زوز,Tunisia+Libya,1,0,0,4,"4,218"
50,pair,paire,زَوْج,NOUN,فردتين,Iraq,1,0,0,3,524
51,fork,fourchette,شَوْكَة,NOUN,جطل,Iraq,1,0,0,2,53
51,fork,fourchette,شَوْكَة,NOUN,شوكة,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",6,1,0,3,525
51,fork,fourchette,شَوْكَة,NOUN,فرشيطة,"Morocco+Algeria, Tunisia+Libya",2,0,0,2,49
51,fork,fourchette,شَوْكَة,NOUN,فرشيطه,Morocco+Algeria,1,0,0,2,50
51,fork,fourchette,شَوْكَة,NOUN,فرقيتة,Tunisia+Libya,1,0,0,0,0
51,fork,fourchette,شَوْكَة,NOUN,فرقيطة,Tunisia+Libya,1,0,0,0,0
51,fork,fourchette,شَوْكَة,NOUN,فورشيط,Morocco+Algeria,1,0,0,0,0
52,weekend,week-end,نِهايَة ال+ أُسْبُوع,NOUN,آخر الاسبوع,Egypt+Sudan,1,0,0,6,"583,950"
52,weekend,week-end,نِهايَة ال+ أُسْبُوع,NOUN,آخر الجمعة,Tunisia+Libya,1,0,0,5,"40,646"
52,weekend,week-end,نِهايَة ال+ أُسْبُوع,NOUN,الجمعة,Egypt+Sudan,1,0,0,4,"7,713"
52,weekend,week-end,نِهايَة ال+ أُسْبُوع,NOUN,عطلة,"Syria+Lebanon+Jordan+Palestine, Iraq",2,0,0,3,"1,045"
52,weekend,week-end,نِهايَة ال+ أُسْبُوع,NOUN,عطلة نهاية الاسبوع,Syria+Lebanon+Jordan+Palestine,1,0,0,6,"562,923"
52,weekend,week-end,نِهايَة ال+ أُسْبُوع,NOUN,نهاية الاسبوع,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",3,0,0,6,"561,878"
52,weekend,week-end,نِهايَة ال+ أُسْبُوع,NOUN,ويكيند,"Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",4,0,1,4,"3,415"
52,weekend,week-end,نِهايَة ال+ أُسْبُوع,NOUN,ويكاند,Morocco+Algeria,1,0,1,2,216
53,art,art,فَنّ,NOUN,ادب,Egypt+Sudan,1,0,0,5,"250,487"
53,art,art,فَنّ,NOUN,آر,Morocco+Algeria,1,0,0,3,447
53,art,art,فَنّ,NOUN,فن,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,1,0,6,"332,994"
54,perfume,parfum,عِطْر,NOUN,بارفان,Syria+Lebanon+Jordan+Palestine,1,0,1,4,"3,673"
54,perfume,parfum,عِطْر,NOUN,برفان,"Morocco+Algeria, Egypt+Sudan, Tunisia+Libya",3,0,1,3,"1,621"
54,perfume,parfum,عِطْر,NOUN,بنة,Tunisia+Libya,1,0,0,2,133
54,perfume,parfum,عِطْر,NOUN,ريحة,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",6,0,0,4,"5,298"
54,perfume,parfum,عِطْر,NOUN,صنة,Tunisia+Libya,1,0,0,1,22
54,perfume,parfum,عِطْر,NOUN,عطر,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",5,1,0,6,"554,208"
54,perfume,parfum,عِطْر,NOUN,كلونية,Tunisia+Libya,1,0,0,0,0
54,perfume,parfum,عِطْر,NOUN,كولونية,Qatar+Saudi+Oman+Yemen,1,0,0,0,0
54,perfume,parfum,عِطْر,NOUN,كونولية,Tunisia+Libya,1,0,0,0,0
54,perfume,parfum,عِطْر,NOUN,معطر,Qatar+Saudi+Oman+Yemen,1,0,0,5,"42,427"
55,pepper,poivre,فِلْفِل,NOUN,ابزار,Morocco+Algeria,1,0,0,2,67
55,pepper,poivre,فِلْفِل,NOUN,بهار,Egypt+Sudan,1,0,0,3,"2,745"
55,pepper,poivre,فِلْفِل,NOUN,داغوص,Qatar+Saudi+Oman+Yemen,1,0,0,1,14
55,pepper,poivre,فِلْفِل,NOUN,شطة,Egypt+Sudan,1,0,0,2,138
55,pepper,poivre,فِلْفِل,NOUN,فلفل,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen",5,1,0,4,"8,905"
55,pepper,poivre,فِلْفِل,NOUN,فلفل اسود,Qatar+Saudi+Oman+Yemen,1,0,0,6,"486,976"
55,pepper,poivre,فِلْفِل,NOUN,فلفل اكحل,Tunisia+Libya,1,0,0,4,"17,255"
56,prefer,préférer,فَضَّل,VERB,استخار,Qatar+Saudi+Oman+Yemen,1,0,0,3,960
56,prefer,préférer,فَضَّل,VERB,استروح,Qatar+Saudi+Oman+Yemen,1,0,0,2,59
56,prefer,préférer,فَضَّل,VERB,بدى,Syria+Lebanon+Jordan+Palestine,1,0,0,4,"3,191"
56,prefer,préférer,فَضَّل,VERB,حب,"Morocco+Algeria, Tunisia+Libya",2,0,0,6,"2,709,191"
56,prefer,préférer,فَضَّل,VERB,حبز,Egypt+Sudan,1,0,0,1,23
56,prefer,préférer,فَضَّل,VERB,خير,"Morocco+Algeria, Tunisia+Libya",2,0,0,7,"5,545,423"
56,prefer,préférer,فَضَّل,VERB,عجبه اكثر,Qatar+Saudi+Oman+Yemen,1,0,0,7,"6,291,404"
56,prefer,préférer,فَضَّل,VERB,فضل,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",6,1,0,5,"309,777"
57,centimeter,centimètre,سَنْتِمِتر,NOUN,سانتي,"Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",4,0,0,4,"3,382"
57,centimeter,centimètre,سَنْتِمِتر,NOUN,سانتمتر,Syria+Lebanon+Jordan+Palestine,1,1,1,1,4
57,centimeter,centimètre,سَنْتِمِتر,NOUN,سنتمتر,"Morocco+Algeria, Egypt+Sudan, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",4,1,1,2,167
57,centimeter,centimètre,سَنْتِمِتر,NOUN,سنتي,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen",2,0,0,4,"6,092"
57,centimeter,centimètre,سَنْتِمِتر,NOUN,سنتيم,Iraq,1,0,0,2,265
57,centimeter,centimètre,سَنْتِمِتر,NOUN,سنتيمتر,Qatar+Saudi+Oman+Yemen,1,1,1,3,"2,268"
58,ocean,océan,مُحِيط,NOUN,اسيون,Morocco+Algeria,1,0,1,1,11
58,ocean,océan,مُحِيط,NOUN,بحر,"Tunisia+Libya, Egypt+Sudan, Qatar+Saudi+Oman+Yemen",3,0,0,6,"375,375"
58,ocean,océan,مُحِيط,NOUN,محيط,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",6,1,0,5,"60,722"
59,ambulance,ambulance,إِسْعاف,NOUN,امبولانس,"Morocco+Algeria, Tunisia+Libya",2,0,1,1,4
59,ambulance,ambulance,إِسْعاف,NOUN,اسعاف,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",6,1,0,4,"25,412"
