English,French,MSA,POS,Dialect,DCom_Regions,CODA,CODA,RCom_Regions,MSA_Frequency,DA_Frequency,MSAFreq,DCom,RCom,DFreq,ASim,FSim
white,blanc,أَبْيَض,ADJ,KHA,Egypt+Sudan,احمر,حمر,Egypt+Sudan,172105,255932,5,1,6,5,0,0
white,blanc,أَبْيَض,ADJ,ALG,Morocco+Algeria,بلون,بلن,Morocco+Algeria,172105,29976,5,1,5,4,0,1
white,blanc,أَبْيَض,ADJ,"ALG, FES, RAB",Morocco+Algeria,بيض,بض,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",172105,249536,5,1,6,5,1,0
stamp,timbre,طابِع,NOUN,"ALG, FES, RAB",Morocco+Algeria,تامبر,تمبر,"Morocco+Algeria, Tunisia+Libya",143094,54,5,1,2,2,0,1
stamp,timbre,طابِع,NOUN,"FES, RAB",Morocco+Algeria,تمبر,تمبر,"Morocco+Algeria, Tunisia+Libya",143094,95,5,1,2,2,0,1
stamp,timbre,طابِع,NOUN,"SFA, TUN",Tunisia+Libya,تمبري,تمبر,"Morocco+Algeria, Tunisia+Libya",143094,6,5,1,2,1,0,1
stamp,timbre,طابِع,NOUN,"ALE, AMM, BEI, BEN, DAM, JER, KHA, SAL, TRI","Syria, Lebanon, Jordan, Palestine, Tunisia+Libya, Egypt+Sudan",ختم,ختم,"Egypt+Sudan, Jordan, Lebanon, Palestine, Syria, Tunisia+Libya",143094,95906,5,3,6,5,0,0
stamp,timbre,طابِع,NOUN,"ALX, ASW, CAI, DAM, KHA","Egypt+Sudan, Syria, Lebanon, Jordan, Palestine",دمغة,دمغ,"Egypt+Sudan, Jordan, Lebanon, Palestine, Syria",143094,15,5,2,2,1,0,0
stamp,timbre,طابِع,NOUN,"ALE, ALX, AMM, ASW, BAG, BAS, BEI, BEN, CAI, DAM, DOH, FES, JED, JER, MOS, MUS, RAB, RIY, SAL, SAN, TRI","Syria, Lebanon, Jordan, Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen , Morocco+Algeria",طابع,طبع,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",143094,25375,5,6,6,4,1,0
stamp,timbre,طابِع,NOUN,KHA,Egypt+Sudan,طابعة,طبع,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",143094,54,5,1,6,2,1,0
hospital,hôpital,مُسْتَشْفَى,NOUN,KHA,Egypt+Sudan,ازبتالية,زبتل,Egypt+Sudan,1628467,0,6,1,1,0,0,0
hospital,hôpital,مُسْتَشْفَى,NOUN,KHA,Egypt+Sudan,اسبتالية,سبتل,Egypt+Sudan,1628467,0,6,1,1,0,0,0
hospital,hôpital,مُسْتَشْفَى,NOUN,ALG,Morocco+Algeria,اوبطال,بطل,Morocco+Algeria,1628467,0,6,1,5,0,0,0
hospital,hôpital,مُسْتَشْفَى,NOUN,"DOH, MUS",Qatar+Saudi+Oman+Yemen ,دختر,دختر,Qatar+Saudi+Oman+Yemen,1628467,441,6,1,1,3,0,0
hospital,hôpital,مُسْتَشْفَى,NOUN,ALG,Morocco+Algeria,سبطار,سبطر,"Morocco+Algeria, Tunisia+Libya",1628467,13,6,1,2,1,0,0
hospital,hôpital,مُسْتَشْفَى,NOUN,BEN,Tunisia+Libya,سبيتار,سبتر,Tunisia+Libya,1628467,745,6,1,1,3,0,0
hospital,hôpital,مُسْتَشْفَى,NOUN,"FES, RAB, SFA, TUN","Morocco+Algeria, Tunisia+Libya",سبيطار,سبطر,"Morocco+Algeria, Tunisia+Libya",1628467,756,6,2,2,3,0,0
hospital,hôpital,مُسْتَشْفَى,NOUN,TRI,Tunisia+Libya,سبيطال,سبطل,Tunisia+Libya,1628467,0,6,1,1,0,0,0
hospital,hôpital,مُسْتَشْفَى,NOUN,"SFA, TUN",Tunisia+Libya,صبيطار,صبطر,Tunisia+Libya,1628467,29,6,1,1,1,0,0
hospital,hôpital,مُسْتَشْفَى,NOUN,"ALE, ALX, AMM, ASW, BAG, BAS, BEI, BEN, CAI, DAM, DOH, JED, JER, KHA, MOS, MUS, RIY, SAL, SAN, TRI","Syria, Lebanon, Jordan, Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen ",مستشفى,شف,"Egypt+Sudan, Iraq, Jordan, Lebanon, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",1628467,6324,6,5,6,4,1,0
hospital,hôpital,مُسْتَشْفَى,NOUN,"ALE, BEI, DAM","Syria, Lebanon, Jordan, Palestine",مشفى,شف,"Egypt+Sudan, Iraq, Jordan, Lebanon, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",1628467,219,6,1,6,2,0,0
watch,montre,ساعَة,NOUN,"ALE, ALG, ALX, AMM, ASW, BAG, BAS, BEI, BEN, CAI, DAM, DOH, FES, JED, JER, KHA, MOS, MUS, RAB, RIY, SAL, SAN, TRI","Syria, Lebanon, Jordan, Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen ",ساعة,سع,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",1639726,24662,6,6,6,4,1,0
watch,montre,ساعَة,NOUN,"JED, RIY",Qatar+Saudi+Oman+Yemen ,ساعة ايد,سع+د,Qatar+Saudi+Oman+Yemen,1639726,127789,6,1,1,5,0,0
watch,montre,ساعَة,NOUN,"JED, RIY",Qatar+Saudi+Oman+Yemen ,ساعة يد,سع+د,Qatar+Saudi+Oman+Yemen,1639726,658923,6,1,1,6,0,0
watch,montre,ساعَة,NOUN,"FES, RAB",Morocco+Algeria,مكانة,كن,Morocco+Algeria,1639726,1023,6,1,6,3,0,0
watch,montre,ساعَة,NOUN,"SFA, TUN",Tunisia+Libya,منقالة,منقل,Tunisia+Libya,1639726,24,6,1,1,1,0,0
"pain , hurt","douleur , mal",أَلَم,NOUN,"ALE, ALX, AMM, ASW, BAG, BAS, BEI, BEN, CAI, DAM, DOH, JED, JER, KHA, MOS, MUS, RIY, SAL, SAN, TRI","Syria, Lebanon, Jordan, Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen ",الم,لم,"Egypt+Sudan, Iraq, Jordan, Lebanon, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",284099,813532,5,5,6,6,1,0
"pain , hurt","douleur , mal",أَلَم,NOUN,"MUS, SAN",Qatar+Saudi+Oman+Yemen ,جرح,جرح,Qatar+Saudi+Oman+Yemen,284099,359074,5,1,1,6,0,0
"pain , hurt","douleur , mal",أَلَم,NOUN,"FES, RAB",Morocco+Algeria,حرق,حرق,Morocco+Algeria,284099,140802,5,1,3,5,0,0
"pain , hurt","douleur , mal",أَلَم,NOUN,"FES, RAB",Morocco+Algeria,حريق,حرق,Morocco+Algeria,284099,563291,5,1,3,6,0,0
"pain , hurt","douleur , mal",أَلَم,NOUN,MUS,Qatar+Saudi+Oman+Yemen ,سهر,سهر,Qatar+Saudi+Oman+Yemen,284099,140203,5,1,2,5,0,0
"pain , hurt","douleur , mal",أَلَم,NOUN,"ALE, BEI, DAM","Syria, Lebanon, Jordan, Palestine",ضر,ضرر,"Jordan, Lebanon, Palestine, Syria",284099,88564,5,1,6,5,0,0
"pain , hurt","douleur , mal",أَلَم,NOUN,"ALE, DAM","Syria, Lebanon, Jordan, Palestine",عذاب,عذب,"Jordan, Lebanon, Palestine, Syria",284099,990446,5,1,6,6,0,0
"pain , hurt","douleur , mal",أَلَم,NOUN,"DOH, MUS",Qatar+Saudi+Oman+Yemen ,عوار,عر,Qatar+Saudi+Oman+Yemen,284099,6759,5,1,6,4,0,0
"pain , hurt","douleur , mal",أَلَم,NOUN,"ALE, ALG, ALX, AMM, ASW, BAG, BAS, BEI, BEN, CAI, DAM, FES, JED, JER, KHA, MOS, MUS, RAB, RIY, SAL, SAN, TRI","Syria, Lebanon, Jordan, Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen ",وجع,جع,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",284099,464270,5,6,6,6,0,0
"pain , hurt","douleur , mal",أَلَم,NOUN,"SFA, TUN",Tunisia+Libya,وجيعة,جع,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",284099,100,5,1,6,2,0,0
special,spécial,خاصّ,ADJ,"ALE, ALX, AMM, ASW, BAG, BAS, BEI, BEN, CAI, DAM, DOH, JED, JER, KHA, MOS, MUS, RIY, SAL, SAN, TRI","Syria, Lebanon, Jordan, Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen ",خاص,خصص,"Egypt+Sudan, Iraq, Jordan, Lebanon, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",3648574,1243275,7,5,6,6,1,0
special,spécial,خاصّ,ADJ,"SFA, TUN",Tunisia+Libya,خاصة,خصص,"Egypt+Sudan, Iraq, Jordan, Lebanon, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",3648574,13400,7,1,6,4,1,0
special,spécial,خاصّ,ADJ,"ALE, ALX, AMM, ASW, CAI, DAM, JER, MUS, SAN","Syria, Lebanon, Jordan, Palestine, Egypt+Sudan, Qatar+Saudi+Oman+Yemen ",خصوصي,خصص,"Egypt+Sudan, Iraq, Jordan, Lebanon, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",3648574,7726,7,3,6,4,0,0
special,spécial,خاصّ,ADJ,"ALG, FES, RAB, SFA, TUN","Morocco+Algeria, Tunisia+Libya",سبسيال,سبسل,"Morocco+Algeria, Tunisia+Libya",3648574,35,7,2,2,2,0,1
special,spécial,خاصّ,ADJ,KHA,Egypt+Sudan,سبيشل,سبشل,Egypt+Sudan,3648574,7800,7,1,1,4,0,1
special,spécial,خاصّ,ADJ,"AMM, JED, RIY","Syria, Lebanon, Jordan, Palestine, Qatar+Saudi+Oman+Yemen ",متميز,مز,"Egypt+Sudan, Jordan, Lebanon, Palestine, Qatar+Saudi+Oman+Yemen, Syria",3648574,110669,7,2,5,5,0,0
special,spécial,خاصّ,ADJ,"ALE, ALX, AMM, ASW, BEI, CAI, DAM, JER, MUS, SAL","Syria, Lebanon, Jordan, Palestine, Egypt+Sudan, Qatar+Saudi+Oman+Yemen ",مخصوص,خصص,"Egypt+Sudan, Iraq, Jordan, Lebanon, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",3648574,15609,7,3,6,4,0,0
special,spécial,خاصّ,ADJ,"ALX, AMM, ASW, CAI, JED, KHA, RIY, SAL","Egypt+Sudan, Syria, Lebanon, Jordan, Palestine, Qatar+Saudi+Oman+Yemen ",مميز,مز,"Egypt+Sudan, Jordan, Lebanon, Palestine, Qatar+Saudi+Oman+Yemen, Syria",3648574,542411,7,3,5,6,0,0
personal,personnel,شَخْصِيّ,ADJ,ALG,Morocco+Algeria,بريفي,برف,Morocco+Algeria,149494,408,5,1,1,3,0,0
personal,personnel,شَخْصِيّ,ADJ,"AMM, FES, JED, JER, MUS, RAB, RIY, SAL, SAN, SFA, TUN","Syria, Lebanon, Jordan, Palestine, Morocco+Algeria, Qatar+Saudi+Oman+Yemen , Tunisia+Libya",خاص,خصص,"Egypt+Sudan, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",149494,1243275,5,4,6,6,0,0
personal,personnel,شَخْصِيّ,ADJ,"ALX, AMM, ASW, BEN, CAI, JED, JER, RIY, SAL, SAN, TRI","Egypt+Sudan, Syria, Lebanon, Jordan, Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen ",خصوصي,خصص,"Egypt+Sudan, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",149494,7726,5,4,6,4,0,0
personal,personnel,شَخْصِيّ,ADJ,"ALE, BEI, DAM, JED, RIY","Syria, Lebanon, Jordan, Palestine, Qatar+Saudi+Oman+Yemen ",ذاتي,ذت,"Jordan, Lebanon, Palestine, Qatar+Saudi+Oman+Yemen, Syria",149494,83719,5,2,3,5,0,0
personal,personnel,شَخْصِيّ,ADJ,"ALE, ALG, ALX, AMM, ASW, BAG, BAS, BEI, BEN, CAI, DAM, DOH, JED, JER, KHA, MOS, MUS, RIY, SAL, SAN, SFA, TRI, TUN","Syria, Lebanon, Jordan, Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen ",شخصي,شخص,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",149494,85998,5,6,6,5,1,0
stay,séjour,إِقامَة,NOUN,"ALE, ALX, AMM, ASW, BAG, BAS, BEI, CAI, DAM, JER, KHA, MOS, MUS, SAL, SAN, SFA, TUN","Syria, Lebanon, Jordan, Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen , Tunisia+Libya",اقامة,قم,"Egypt+Sudan, Iraq, Jordan, Lebanon, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",817716,387,6,5,6,3,1,0
stay,séjour,إِقامَة,NOUN,ASW,Egypt+Sudan,بيات,بت,"Egypt+Sudan, Morocco+Algeria, Qatar+Saudi+Oman+Yemen",817716,4243,6,1,6,4,0,0
stay,séjour,إِقامَة,NOUN,"JED, RIY, SAN",Qatar+Saudi+Oman+Yemen ,جلسة,جلس,Qatar+Saudi+Oman+Yemen,817716,3347,6,1,5,4,0,0
stay,séjour,إِقامَة,NOUN,"FES, RAB",Morocco+Algeria,سجور,سجر,"Morocco+Algeria, Tunisia+Libya",817716,0,6,1,5,0,0,1
stay,séjour,إِقامَة,NOUN,"SFA, TUN",Tunisia+Libya,سيجور,سجر,"Morocco+Algeria, Tunisia+Libya",817716,6,6,1,5,1,0,1
stay,séjour,إِقامَة,NOUN,KHA,Egypt+Sudan,قعاد,قعد,"Egypt+Sudan, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",817716,452,6,1,6,3,0,0
stay,séjour,إِقامَة,NOUN,"ALE, ALX, ASW, BEI, BEN, CAI, DAM, DOH, FES, JED, RAB, RIY, SAN, TRI","Syria, Lebanon, Jordan, Palestine, Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen , Morocco+Algeria",قعدة,قعد,"Egypt+Sudan, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",817716,931,6,5,6,3,0,0
stay,séjour,إِقامَة,NOUN,"ALG, MUS","Morocco+Algeria, Qatar+Saudi+Oman+Yemen ",مبيت,بت,"Egypt+Sudan, Morocco+Algeria, Qatar+Saudi+Oman+Yemen",817716,3920,6,2,6,4,0,0
stay,séjour,إِقامَة,NOUN,"JED, RIY, SAN",Qatar+Saudi+Oman+Yemen ,نزلة,نزل,Qatar+Saudi+Oman+Yemen,817716,438,6,1,6,3,0,0
fruit,fruit,فاكِهَة,NOUN,"AMM, ASW, JER, SAL, SAN","Syria, Lebanon, Jordan, Palestine, Egypt+Sudan, Qatar+Saudi+Oman+Yemen ",ثمر,ثمر,"Egypt+Sudan, Jordan, Lebanon, Palestine, Qatar+Saudi+Oman+Yemen, Syria",47091,14403,5,3,3,4,0,0
fruit,fruit,فاكِهَة,NOUN,MUS,Qatar+Saudi+Oman+Yemen ,خضرة,خضر,Qatar+Saudi+Oman+Yemen,47091,613,5,1,6,3,0,0
fruit,fruit,فاكِهَة,NOUN,"SFA, TUN",Tunisia+Libya,ديسار,دسر,Tunisia+Libya,47091,25,5,1,2,1,0,0
fruit,fruit,فاكِهَة,NOUN,"SFA, TUN",Tunisia+Libya,غلة,غلل,Tunisia+Libya,47091,72,5,1,3,2,0,0
fruit,fruit,فاكِهَة,NOUN,"ALX, ASW, BAG, BAS, BEN, CAI, DAM, DOH, JED, KHA, MOS, MUS, RIY, SAN, TRI","Egypt+Sudan, Iraq, Tunisia+Libya, Syria, Lebanon, Jordan, Palestine, Qatar+Saudi+Oman+Yemen ",فاكهة,فكه,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",47091,525,5,5,6,3,1,0
fruit,fruit,فاكِهَة,NOUN,ALG,Morocco+Algeria,فاكية,فك,"Jordan, Lebanon, Morocco+Algeria, Palestine, Syria",47091,4,5,1,2,1,0,0
fruit,fruit,فاكِهَة,NOUN,"ALG, FES, RAB",Morocco+Algeria,فروي,فر,Morocco+Algeria,47091,308,5,1,6,2,0,1
fruit,fruit,فاكِهَة,NOUN,"AMM, JER","Syria, Lebanon, Jordan, Palestine",فواكة,فكه,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",47091,55,5,1,6,2,0,0
fruit,fruit,فاكِهَة,NOUN,"ALE, BAG, BAS, BEN, DAM, FES, KHA, MOS, MUS, RAB, SAL, TRI","Syria, Lebanon, Jordan, Palestine, Iraq, Tunisia+Libya, Morocco+Algeria, Egypt+Sudan, Qatar+Saudi+Oman+Yemen ",فواكه,فكه,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",47091,8947,5,6,6,4,1,0
fruit,fruit,فاكِهَة,NOUN,BEI,"Syria, Lebanon, Jordan, Palestine",فواكي,فك,"Jordan, Lebanon, Morocco+Algeria, Palestine, Syria",47091,24,5,1,2,1,0,0
fruit,fruit,فاكِهَة,NOUN,MUS,Qatar+Saudi+Oman+Yemen ,فوالة,فل,Qatar+Saudi+Oman+Yemen,47091,22,5,1,4,1,0,0
fruit,fruit,فاكِهَة,NOUN,MUS,Qatar+Saudi+Oman+Yemen ,هبش,هبش,Qatar+Saudi+Oman+Yemen,47091,169,5,1,2,2,0,0
message,message,رِسالَة,NOUN,ALG,Morocco+Algeria,اس ام اس,س+مم+س,Morocco+Algeria,1635013,2913790,6,1,1,6,0,0
message,message,رِسالَة,NOUN,"ALE, ALX, AMM, ASW, CAI, DAM, JER, KHA, SAL, SFA, TUN","Syria, Lebanon, Jordan, Palestine, Egypt+Sudan, Tunisia+Libya",جواب,جب,"Egypt+Sudan, Jordan, Lebanon, Palestine, Syria, Tunisia+Libya",1635013,91640,6,3,6,5,0,0
message,message,رِسالَة,NOUN,"ALE, DAM, JED, RIY","Syria, Lebanon, Jordan, Palestine, Qatar+Saudi+Oman+Yemen ",خطاب,خطب,"Jordan, Lebanon, Palestine, Qatar+Saudi+Oman+Yemen, Syria",1635013,175586,6,2,3,5,0,0
message,message,رِسالَة,NOUN,"ALE, ALX, AMM, ASW, BAG, BAS, BEI, BEN, CAI, DAM, DOH, FES, JED, JER, KHA, MOS, MUS, RAB, RIY, SAL, SAN, TRI","Syria, Lebanon, Jordan, Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen , Morocco+Algeria",رسالة,رسل,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",1635013,8707,6,6,6,4,1,0
message,message,رِسالَة,NOUN,"ALG, FES, RAB",Morocco+Algeria,مساج,مسج,"Morocco+Algeria, Qatar+Saudi+Oman+Yemen",1635013,67216,6,1,2,5,0,1
message,message,رِسالَة,NOUN,"DOH, SAN",Qatar+Saudi+Oman+Yemen ,مسج,مسج,"Morocco+Algeria, Qatar+Saudi+Oman+Yemen",1635013,28270,6,1,2,4,0,1
message,message,رِسالَة,NOUN,"ALE, AMM, BAG, BAS, BEI, DAM, JER, SAL, SFA, TUN","Syria, Lebanon, Jordan, Palestine, Iraq, Tunisia+Libya",مكتوب,كتب,"Iraq, Jordan, Lebanon, Palestine, Syria, Tunisia+Libya",1635013,246078,6,3,6,5,0,0
american,américain,أَمْرِيكِيّ,ADJ,"AMM, JER, SAL","Syria, Lebanon, Jordan, Palestine",اميركاني,مرك,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",299929,26,5,1,6,1,0,1
american,américain,أَمْرِيكِيّ,ADJ,"ALX, AMM, ASW, CAI, JER, SAL, SFA, TUN","Egypt+Sudan, Syria, Lebanon, Jordan, Palestine, Tunisia+Libya",امريكاني,مرك,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",299929,467,5,3,6,3,0,1
american,américain,أَمْرِيكِيّ,ADJ,"ALE, ALX, AMM, ASW, BAG, BAS, BEI, BEN, CAI, DAM, DOH, FES, JED, JER, KHA, MOS, MUS, RAB, RIY, SAL, SAN, SFA, TRI, TUN","Syria, Lebanon, Jordan, Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen , Morocco+Algeria",امريكي,مرك,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",299929,176280,5,6,6,5,1,0
american,américain,أَمْرِيكِيّ,ADJ,DAM,"Syria, Lebanon, Jordan, Palestine",امركاني,مركن,"Jordan, Lebanon, Morocco+Algeria, Palestine, Syria",299929,19,5,1,2,1,0,1
american,américain,أَمْرِيكِيّ,ADJ,"AMM, BEI, DAM, JER","Syria, Lebanon, Jordan, Palestine",اميركي,مرك,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",299929,14511,5,1,6,4,1,0
american,américain,أَمْرِيكِيّ,ADJ,"ALG, FES, RAB",Morocco+Algeria,مركاني,مركن,"Jordan, Lebanon, Morocco+Algeria, Palestine, Syria",299929,0,5,1,2,0,0,1
leather,cuir,جِلْد,NOUN,"ALE, ALX, AMM, ASW, BAG, BAS, BEI, BEN, CAI, DAM, DOH, FES, JED, JER, KHA, MOS, MUS, RAB, RIY, SAL, SAN, SFA, TRI, TUN","Syria, Lebanon, Jordan, Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen , Morocco+Algeria",جلد,جلد,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",104062,204437,5,6,6,5,1,0
leather,cuir,جِلْد,NOUN,"ALG, SFA, TUN","Morocco+Algeria, Tunisia+Libya",كوير,كر,"Morocco+Algeria, Tunisia+Libya",104062,215,5,2,6,2,0,1
cold,froid,بارِد,ADJ,"ALE, ALG, ALX, AMM, ASW, BAG, BAS, BEI, CAI, DAM, DOH, FES, JED, JER, KHA, MOS, MUS, RAB, RIY, SAL, SAN, SFA, TUN","Syria, Lebanon, Jordan, Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen , Tunisia+Libya",بارد,برد,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",102900,274450,5,6,6,5,1,0
cold,froid,بارِد,ADJ,"AMM, JED, JER, RIY, SAL","Syria, Lebanon, Jordan, Palestine, Qatar+Saudi+Oman+Yemen ",برد,برد,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",102900,939124,5,2,6,6,1,0
cold,froid,بارِد,ADJ,MUS,Qatar+Saudi+Oman+Yemen ,ثالج,ثلج,Qatar+Saudi+Oman+Yemen,102900,91,5,1,6,2,0,0
cold,froid,بارِد,ADJ,JED,Qatar+Saudi+Oman+Yemen ,ثلج,ثلج,Qatar+Saudi+Oman+Yemen,102900,45620,5,1,6,5,0,0
cold,froid,بارِد,ADJ,"ALE, ALX, ASW, BEI, CAI, DAM","Syria, Lebanon, Jordan, Palestine, Egypt+Sudan",ساقع,سقع,"Egypt+Sudan, Jordan, Lebanon, Palestine, Syria",102900,2047,5,2,2,3,0,0
cold,froid,بارِد,ADJ,KHA,Egypt+Sudan,صاقط,صقط,Egypt+Sudan,102900,203,5,1,1,2,0,0
cold,froid,بارِد,ADJ,MUS,Qatar+Saudi+Oman+Yemen ,صردة,صرد,Qatar+Saudi+Oman+Yemen,102900,0,5,1,1,0,0,0
cold,froid,بارِد,ADJ,"BEN, TRI",Tunisia+Libya,صقع,صقع,Tunisia+Libya,102900,3413,5,1,1,4,0,0
cold,froid,بارِد,ADJ,ALG,Morocco+Algeria,فري,فر,Morocco+Algeria,102900,23119,5,1,6,4,0,1
cold,froid,بارِد,ADJ,MUS,Qatar+Saudi+Oman+Yemen ,قرصة,قرص,Qatar+Saudi+Oman+Yemen,102900,211,5,1,1,2,0,0
cold,froid,بارِد,ADJ,"ALE, AMM, BEI, DAM, JER, SAL","Syria, Lebanon, Jordan, Palestine",مسقع,مسقع,"Jordan, Lebanon, Palestine, Syria",102900,154,5,1,1,2,0,0
cold,froid,بارِد,ADJ,"BEN, TRI",Tunisia+Libya,مصقع,صقع,Tunisia+Libya,102900,309,5,1,1,2,0,0
music,musique,مُوسِيقَى,NOUN,MUS,Qatar+Saudi+Oman+Yemen ,دق طبل,دقق+طبل,Qatar+Saudi+Oman+Yemen,443397,174384,6,1,1,5,0,0
music,musique,مُوسِيقَى,NOUN,"JED, RIY, SAN",Qatar+Saudi+Oman+Yemen ,طرب,طرب,Qatar+Saudi+Oman+Yemen,443397,90226,6,1,1,5,0,0
music,musique,مُوسِيقَى,NOUN,ALG,Morocco+Algeria,لاموزيك,لمزك,Morocco+Algeria,443397,2,6,1,1,0,0,0
music,musique,مُوسِيقَى,NOUN,"ALX, ASW, CAI, KHA",Egypt+Sudan,مزيكة,مزك,"Egypt+Sudan, Tunisia+Libya",443397,26,6,1,2,1,0,1
music,musique,مُوسِيقَى,NOUN,"SFA, TUN",Tunisia+Libya,موزيكة,مزك,"Egypt+Sudan, Tunisia+Libya",443397,3,6,1,2,0,0,1
music,musique,مُوسِيقَى,NOUN,"ALE, ALG, ALX, AMM, BAG, BAS, BEI, BEN, CAI, DAM, DOH, FES, JED, JER, KHA, MOS, MUS, RAB, RIY, SAL, SAN, SFA, TRI, TUN","Syria, Lebanon, Jordan, Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen ",موسيقى,مسق,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",443397,2748,6,6,6,3,1,0
